gene,protein,r1,r2,p1,p2,Class.pr
IML2,RPL9A,0.16611993591774032,0.223309246264087,0.6929509448475627,0.316146487242565,No effect
IML2,SSA1,-0.23788782095631783,-0.0123921114468999,0.8826424260517755,0.942239473249527,No effect
IML2,TDH1,-0.437772019831745,-0.12602593367896,0.78989669578316,0.812605083739715,No effect
IML2,TDH2,0.23033519995895513,0.0661774612743926,0.9225348044676414,0.853776248692266,No effect
IML2,TDH3,0.42550155685576735,0.017886077351541,0.885442991850608,0.840055543717434,No effect
IML2,YHB1,-0.3305845662096624,-0.0628365719953692,0.6792816185785784,0.811616116221714,No effect
MPM1,ENO2,-0.5137638193627447,-0.116782528956747,0.534766065745442,0.0724117973277938,No effect
MPM1,FAS1,0.2997396583628931,-0.427166382367837,0.887451370963737,0.0299272396040681,No effect
MPM1,FAS2,-0.11555137597770491,-0.474403888311489,0.9900021111221705,0.0859735216781403,No effect
MPM1,RNR2,0.3787706698186888,-0.210305456257753,0.7695397667579398,0.0814851147028972,No effect
MPM1,RPL9A,-0.1317347855055075,-0.242907625050215,0.7062908077482042,0.206826749604994,No effect
MPM1,SSA1,-0.25600432894021485,-0.00345404983221087,0.8847309292745488,0.980729225518148,No effect
MPM1,TDH1,0.2646410741927975,0.231794071122827,0.825322319965882,0.278409103683249,No effect
MPM1,TDH2,0.3881095466985594,-0.137945961826745,0.8660174385564693,0.463841363079292,No effect
MPM1,TDH3,0.4491749413673017,-0.168813581704427,0.8064692628634266,0.105498053287709,No effect
MPM1,YHB1,0.4567018944766269,-0.0170680631105213,0.5106585300083458,0.856682905814752,No effect
YJL045W,ENO2,0.24365173236180457,0.0312438784019093,0.813637212423206,0.626940543135328,No effect
YJL045W,FAS1,0.40754769327314383,-0.0272336896142136,0.6672254432307805,0.293175537476822,No effect
YJL045W,FAS2,0.3314947537784094,0.013141449916624,0.9578609909115108,0.822975437873489,No effect
YJL045W,RNR2,0.58933334195243825,0.0621062756838064,0.47811954594118483,0.01687569250936,No effect
YJL045W,RPL9A,-0.3048581419239833,-0.0107459258632616,0.4968003909810245,0.932227526107093,No effect
YJL045W,SSA1,0.27668098979700106,0.183756384099929,0.9044065140502995,0.21404504426253,No effect
YJL045W,TDH1,-0.2695592442474902,0.115449677875258,0.7562625286265315,0.593048506724242,No effect
YJL045W,TDH2,-0.3110419694558142,0.0765361205587531,0.8957320558487383,0.694076035730348,No effect
YJL045W,TDH3,-0.5047059509515615,0.0373108209653239,0.7823195602569049,0.572321887396128,No effect
YJL045W,YHB1,0.24178625199412387,-0.00542037782970795,0.848865206313166,0.915754652825191,No effect
MET3,ENO2,0.5027160761340715,-0.0690627910565738,0.7604173294625588,0.307513001145024,No effect
MET3,FAS1,0.11426785424263995,-0.0201257171079376,0.9003483228857104,0.73575317492897,No effect
MET3,FAS2,0.5160609899723325,-0.0229963391772827,0.9305191018556825,0.516751050142218,No effect
MET3,RNR2,0.41516286683905457,-0.0607334340857761,0.8448480319909047,0.724485647403338,No effect
MET3,RPL9A,0.38328300674600174,0.018321445611555,0.31138790085706214,0.860379795480124,No effect
MET3,SSA1,-0.4538473123658857,0.0416574562676999,0.7571102756213965,0.85031687187167,No effect
MET3,TDH1,0.5209438966521897,0.143792385606542,0.7918833894426082,0.639231915172136,No effect
MET3,TDH2,0.08738246968642265,0.236757795647783,0.9516691526161527,0.336800207282337,No effect
MET3,TDH3,-0.07565724181286065,-0.0457268033851292,0.9010919300405122,0.31282132766794,No effect
MET3,YHB1,-0.1707742866420826,-0.0258893639522384,0.8981323646314735,0.892327584162981,No effect
TOR1,ENO2,0.22454845806805204,-0.102141269752792,0.8194199023391533,0.248580900589688,No effect
TOR1,FAS1,0.43874697130315454,-0.0521980366708661,0.6634638592207049,0.279765001379785,No effect
TOR1,FAS2,0.4165909466822289,-0.0446864008841601,0.46716055322155,0.278280765399393,No effect
TOR1,RNR2,-0.383701779754238,0.0264469385276342,0.8024926513433195,0.814896895840373,No effect
TOR1,SSA1,0.3452073357196482,0.382675637915469,0.6087887699852113,0.0710341429943427,No effect
TOR1,TDH1,0.5350385712710332,-0.109981801219057,0.2490637689905509,0.363365077567393,No effect
TOR1,TDH2,-0.48300662219661433,-0.174078071038473,0.5905702788668982,0.473005562898573,No effect
TOR1,TDH3,0.36078945050591354,-0.0809589833598565,0.885442991850608,0.424496906325186,No effect
TOR1,YHB1,0.5387910274597877,-0.0801860156643102,0.45496763386187317,0.317997319232333,No effect
AIM25,ENO2,0.16682678923200148,0.0287367843253961,0.7985338265416904,0.745457637002182,No effect
AIM25,FAS1,0.03583015476376271,-0.0518264427739297,0.8992092772273634,0.528852887675288,No effect
AIM25,FAS2,-0.10506778275248414,-0.0209515815358117,0.9886008371553309,0.787075373295832,No effect
AIM25,RNR2,-0.1910303864241791,-0.230132983421221,0.8746837728605009,0.0693198187292979,No effect
AIM25,RPL9A,-0.06550119361686622,0.0211755003205809,0.6478003087915976,0.852250890535293,No effect
AIM25,SSA1,0.48958797853780134,0.204981363909546,0.0728825343075344,0.266669881176319,No effect
AIM25,TDH1,-0.03286859069583098,0.113070399385094,0.8424745572009478,0.902872922408547,No effect
AIM25,TDH2,-0.21388831223947138,0.155372471104542,0.8596185718260474,0.288308576148976,No effect
AIM25,TDH3,-0.006299830628220802,-0.0185242542526964,0.9082159174659739,0.91352182857446,No effect
AIM25,YHB1,0.1372265980621467,-0.0705857755643891,0.8765788096031549,0.572183538828651,No effect
YJR120W,ENO2,0.146281742263686,0.00286230342254612,0.8778964849175108,0.918170228998426,No effect
YJR120W,FAS1,-0.23068318606385102,-0.18258060417697,0.8532310041460445,0.00955295874795577,No effect
YJR120W,FAS2,0.2795104403458505,-0.153846486920983,0.9500013031914962,0.0118273883230594,No effect
YJR120W,RNR2,0.26961300948785005,-0.180293326591745,0.8279620713283152,0.0379273176987239,No effect
YJR120W,RPL9A,-0.21030128173025683,-0.174237007724368,0.551328203959986,0.0814337989792582,No effect
YJR120W,SSA1,0.34133245200803186,0.748012977003025,0.8629547754923409,0.00389662974419605,Study 2 only
YJR120W,TDH1,0.7342245485114557,0.789643715821899,0.3751540256307412,0.00195658482195773,Study 2 only
YJR120W,TDH2,-0.22169141908754672,0.0263959145813963,0.932346260433988,0.890337749663996,No effect
YJR120W,TDH3,-0.6386683712500341,0.0551683718679996,0.6024939298602633,0.72142447729534,No effect
YJR120W,YHB1,0.45071141103877904,-0.655679534993819,0.6829370451205019,0.0148457690730691,Study 2 only
ATP2,ENO2,0.24633774878687492,-0.188113513352612,0.8355787963800646,0.0412756017497049,No effect
ATP2,FAS1,-0.3674669747172052,-0.448788884128504,0.8532310041460445,9.23515312130063e-4,No effect
ATP2,FAS2,0.273652983517619,-0.329973494174226,0.9835550970677007,0.00120483249290724,No effect
ATP2,RNR2,-0.0752388301315658,0.273484158776547,0.899374302359306,0.0429428307576189,No effect
ATP2,RPL9A,0.49623360117178056,-0.920631653932762,0.22035318567192538,7.97956650777011e-4,Study 2 only
ATP2,SSA1,0.5257856652112987,1.07816013454465,0.33847932002341136,2.30059715649685e-4,Study 2 only
ATP2,TDH1,-0.30239776316969363,2.35843216744112,0.796657915056108,4.73000499672238e-5,Study 2 only
ATP2,TDH2,0.19793947220744837,-0.0348673874876688,0.9016922616651525,0.692499583778482,No effect
ATP2,TDH3,0.11744797488682063,0.0779009104782489,0.9010919300405122,0.0778005925261549,No effect
ATP2,YHB1,-0.1862050322944726,-1.86888628373289,0.8739496709609068,0.00387127574763153,Study 2 only
EMC3,ENO2,0.1301362955757317,-0.02796001456867,0.9078010210471195,0.532644827741585,No effect
EMC3,FAS1,0.2925158545683179,-0.0507882522281449,0.887451370963737,0.14863325832909,No effect
EMC3,FAS2,0.2625161830613999,-0.037060193788065,0.9835550970677007,0.19420417092155,No effect
EMC3,RNR2,-0.22435995014854457,-0.0722438350096297,0.873018409695346,0.541757232074334,No effect
EMC3,RPL9A,0.18598006799962785,-0.046191946594611,0.6366726987553417,0.333602362016227,No effect
EMC3,SSA1,0.6988157645929305,0.101587366656673,0.6252307727669525,0.369672594713963,No effect
EMC3,TDH1,0.5049375385434004,-0.277306354366761,0.44033486407571415,0.381684708744415,No effect
EMC3,TDH2,0.11538785820011521,-0.0607620879677881,0.9370878558708492,0.492505191030929,No effect
EMC3,TDH3,-0.0977554519258562,1.04376215361413e-4,0.9010919300405122,0.99712496175872,No effect
EMC3,YHB1,-0.08691722335805953,-0.0662871914849639,0.9217822573223307,0.480370446531148,No effect
FAT3,ENO2,-0.04285039484070076,0.00386848817763052,0.9347763502769241,0.930245423639767,No effect
FAT3,FAS1,-0.05500407021546181,-4.31334399642935e-4,0.8992092772273634,0.992459614669919,No effect
FAT3,FAS2,-0.2622930579256463,-0.142014910400462,0.9865732376289147,0.419223129584984,No effect
FAT3,RNR2,-0.3298881094317113,-0.0457639762524877,0.8563646898197936,0.717907180422534,No effect
FAT3,RPL9A,-0.2499547050199523,-0.174138183321016,0.5671799820776889,0.0989262473600717,No effect
FAT3,SSA1,-0.42832738257812636,0.204969196912774,0.6815566603709033,0.528445979471683,No effect
FAT3,TDH1,0.3074435825363798,0.0204378245865513,0.783606333756717,0.925400702572322,No effect
FAT3,TDH2,0.4164352932628122,-0.0987820205847143,0.8782509791765362,0.716419016748842,No effect
FAT3,TDH3,-0.019345092792176926,-0.109469320796954,0.9038697525356573,0.404257739200281,No effect
FAT3,YHB1,0.16727024398463713,-0.0194646099826699,0.9120942113116087,0.938110594603368,No effect
MCR1,ENO2,0.22858726566429213,0.0329684987917034,0.8169048983755218,0.476711665280542,No effect
MCR1,FAS1,0.21957846874807604,-0.0342762549356124,0.8532310041460445,0.550303332938577,No effect
MCR1,FAS2,0.1239813425937473,-0.14072082554878,0.9900021111221705,0.458347919117284,No effect
MCR1,RNR2,0.1104398518999333,-0.0974106799586849,0.899374302359306,0.363170183679504,No effect
MCR1,RPL9A,-0.46434159505174677,-0.216356301461548,0.2167351693687371,0.116159226855921,No effect
MCR1,SSA1,-0.18392751150528425,0.224429724934804,0.8565274201720362,0.457088809792165,No effect
MCR1,TDH1,0.20506292949803553,-0.127983673095706,0.7769389227801885,0.536548193297115,No effect
MCR1,TDH2,-0.09247654468962431,-0.0526995157769719,0.9536445407971988,0.859989862326565,No effect
MCR1,TDH3,0.5401989385002879,-0.114336174165757,0.6053906136131189,0.468704342262113,No effect
MCR1,YHB1,-0.13618893580377428,0.0504573358435714,0.9217822573223307,0.851810005534253,No effect
SDH1,ENO2,-0.16306780590172532,0.0130506155583987,0.8261841464964016,0.855451365099458,No effect
SDH1,FAS1,-0.23862278200971537,-0.0572721002751209,0.8881501277296744,0.129928250620767,No effect
SDH1,FAS2,0.41803867820087504,-0.0214593100285683,0.8554189332929899,0.653919574590954,No effect
SDH1,RNR2,0.48051819642354604,0.148439281863901,0.8185581306759818,0.151960883777044,No effect
SDH1,RPL9A,-0.25214323281470724,0.0154642791457889,0.5899507739073109,0.899124587732011,No effect
SDH1,SSA1,0.16319451854954237,0.301037810591652,0.9106947015596203,0.0363583712014147,No effect
SDH1,TDH1,0.4327797869906081,0.07526265130792,0.15687700871022664,0.570938790394699,No effect
SDH1,TDH2,0.2919055353478159,0.140436863793795,0.7800842275797273,0.413089056952979,No effect
SDH1,TDH3,0.5524214094467782,0.0645357383619753,0.7067782335848025,0.377018670478757,No effect
SDH1,YHB1,-0.35940812445429043,-0.077736474536394,0.16032562650863236,0.180902832477727,No effect
OCT1,ENO2,0.3038494207799105,0.0334723593831825,0.7953905632163247,0.493152621001601,No effect
OCT1,FAS1,0.27283143249865927,-0.0286275706748995,0.8992092772273634,0.645751252428083,No effect
OCT1,FAS2,-0.43208835413836344,-0.0420237957042673,0.7910788030833279,0.528025939571614,No effect
OCT1,RNR2,-0.4890047904547832,0.0349475225240035,0.6066156807799475,0.850807362714056,No effect
OCT1,RPL9A,0.55835467297069,-0.145348998078802,0.0738848531795451,0.247313224723321,No effect
OCT1,SSA1,-0.5686336994914852,0.592105172845599,0.7249385721537019,0.0754480599573715,No effect
OCT1,TDH1,-0.42119003968513885,0.617650817305723,0.741932761577854,0.0710725539249015,No effect
OCT1,TDH2,0.39306617008407885,0.271369661267478,0.8861860791340782,0.0698933941671203,No effect
OCT1,TDH3,0.4114711285416484,0.109851744638682,0.8138378427079302,0.0652355336363909,No effect
OCT1,YHB1,-0.3351751489099402,-0.986485149031054,0.6555035687132753,0.00781345137556477,Study 2 only
YNK1,ENO2,-0.16917837138368835,0.0265072326336693,0.8554402858596517,0.658220696504433,No effect
YNK1,FAS1,0.24658134162206877,0.00697933572033094,0.8049403622143698,0.733934384769284,No effect
YNK1,FAS2,0.17763732126020226,0.042176474805494,0.9863048109504592,0.336857955641143,No effect
YNK1,RNR2,0.23515629356793716,0.0758423905145555,0.8196292931573967,0.645001523430149,No effect
YNK1,RPL9A,-0.1730161044540997,-0.115042719538877,0.6158137024404058,0.334130911005661,No effect
YNK1,SSA1,-0.34298583405802285,-0.0017091509483933,0.5500719398342153,0.988432172069591,No effect
YNK1,TDH1,-0.23691475839637383,0.109401762750764,0.7901160841933517,0.437007668273197,No effect
YNK1,TDH2,0.12403990927369885,0.132026927389049,0.9370878558708492,0.667616579374662,No effect
YNK1,TDH3,0.07912286205058347,0.0346793296755692,0.9010919300405122,0.752586147150617,No effect
YNK1,YHB1,-0.22664978140118794,-0.036248624048433,0.7804452437551619,0.731114456198879,No effect
YKR018C,ENO2,-0.12977541403189025,0.0401307583655424,0.8835296969647489,0.618394722929646,No effect
YKR018C,FAS1,0.1977021111524103,-0.0244782157289478,0.8992092772273634,0.824308999378189,No effect
YKR018C,FAS2,-0.760726292356498,-0.0560244578863092,0.2684055608904935,0.372292807738111,No effect
YKR018C,RNR2,0.23122301616978028,-0.0204883789303025,0.8694724304851071,0.896161465651894,No effect
YKR018C,RPL9A,0.23575185137767093,0.0269298002465845,0.5922318859794239,0.868076788529967,No effect
YKR018C,SSA1,-0.888331706419892,0.14883717307562,0.330369078957816,0.40187167320126,No effect
YKR018C,TDH1,-0.3938854317166751,-0.0870660960921725,0.731294126883247,0.888319171421918,No effect
YKR018C,TDH2,-0.32915506554478524,0.0945845407773049,0.9067344061601172,0.768928543875407,No effect
YKR018C,TDH3,-0.2807917259203132,-0.00528927413409974,0.8680738764423213,0.92155298978738,No effect
YKR018C,YHB1,-0.37308879405711537,0.145692067405143,0.8038321848876988,0.669301469402433,No effect
CAF4,ENO2,0.2614491795674887,-0.0818852353471939,0.6456438708899739,0.159505196182073,No effect
CAF4,FAS1,0.13248832749480655,-0.0741274526949454,0.89671937872651,0.192005731291607,No effect
CAF4,FAS2,0.305304474719079,-0.0921982541926241,0.9500013031914962,0.100328095923759,No effect
CAF4,RNR2,0.12018742512880415,-0.0884447316771606,0.899374302359306,0.314468528573345,No effect
CAF4,RPL9A,0.100672393362348,-0.0412487948399232,0.6974442945924154,0.562053812440226,No effect
CAF4,SSA1,0.12572686477999934,0.435910940096022,0.8942855008004571,0.00595910365678307,No effect
CAF4,TDH1,0.23010104376938922,0.309511338630575,0.8147835520708403,0.464834017283506,No effect
CAF4,TDH2,0.38776452373562087,-0.0542095223946433,0.2920799573381446,0.67065801844397,No effect
CAF4,TDH3,0.39495309665810147,0.0542656240578765,0.8465973054398374,0.303957410243001,No effect
CAF4,YHB1,0.10804146909051196,-0.200222361170056,0.9169535468394026,0.223202445508937,No effect
YKR070W,ENO2,-0.03270098023389522,-0.0930276109222703,0.9321840086575636,0.246572261032863,No effect
YKR070W,FAS1,-0.06901144094533375,-0.0463291119619953,0.89671937872651,0.623128390259797,No effect
YKR070W,FAS2,-0.2014728046879375,-0.0111481040121006,0.9788412837813303,0.858539833034329,No effect
YKR070W,RNR2,0.04344564885760443,-0.170966693740468,0.899374302359306,0.244324140596057,No effect
YKR070W,RPL9A,-0.04938310432223025,0.0242743903048819,0.6641430661959328,0.867836723696652,No effect
YKR070W,SSA1,-0.12889131256112601,0.018958947778458,0.8492408581261647,0.915489658127518,No effect
YKR070W,TDH1,0.08127968763976129,-0.202240453792477,0.8018844931948289,0.697894026820667,No effect
YKR070W,TDH2,-0.4604835312890881,0.0203718249078193,0.06306339504973585,0.944903819828179,No effect
YKR070W,TDH3,-0.32028143590285163,0.00944901392136188,0.6379053265084367,0.868509379868638,No effect
YKR070W,YHB1,0.15802986886982265,-0.0557387968586767,0.8029197391246571,0.842692753844939,No effect
EMC6,ENO2,0.4383265977380175,0.00120345556754842,0.7266897783963894,0.984937532640402,No effect
EMC6,FAS1,0.4120391609464355,-0.0286622788565225,0.673555145870902,0.0836681738407359,No effect
EMC6,FAS2,0.0667523812540125,-0.0247710851844261,0.9957617939713213,0.435414757109796,No effect
EMC6,RNR2,-0.01492358789679256,0.0214329265830528,0.9171124393358026,0.818582672234886,No effect
EMC6,RPL9A,0.17033187321900528,-0.111757279357967,0.5749534299944323,0.0117348907248532,No effect
EMC6,SSA1,0.11650380133814711,0.192959004700775,0.8942855008004571,0.217808336802289,No effect
EMC6,TDH1,-0.10290850468963983,0.1661006850814,0.8254545451956208,0.287103539205842,No effect
EMC6,TDH2,0.43389481923368606,-0.0510477373830049,0.7675480562330249,0.708558408935874,No effect
EMC6,TDH3,0.10351056527029563,0.0227011927715211,0.9010919300405122,0.741950462584844,No effect
EMC6,YHB1,0.08783016800191995,0.00100405844786167,0.9360864744255641,0.990682035935,No effect
PUF3,ENO2,-0.07864454062125391,-0.142307747454019,0.9213867756512546,0.10980611731974,No effect
PUF3,FAS1,0.5386908019819688,0.0110330064518038,0.4797740086605649,0.763708226861051,No effect
PUF3,FAS2,0.44843881182269074,0.0433966543563713,0.7979540627457498,0.526169560805447,No effect
PUF3,RNR2,-0.24243873953057762,0.0512397092571604,0.8798641681614481,0.72323150592378,No effect
PUF3,RPL9A,0.3297821068403696,-0.168536627133982,0.2572642122521876,0.263433953112346,No effect
PUF3,SSA1,-0.33750759663201296,-0.254710653573973,0.8268720756555814,0.11329080111099,No effect
PUF3,TDH1,-0.41764182850534476,0.32342855393189,0.7790487072606284,0.151835679105442,No effect
PUF3,TDH2,0.015055527710573932,-0.053362206504687,0.9624190455995245,0.824040996127534,No effect
PUF3,TDH3,-0.3698482992005101,-0.0582797601476415,0.8748433605331055,0.544908809381611,No effect
PUF3,YHB1,1.2074483318423832,-0.0236004064854356,6.576011771215018e-8,0.808299492708557,Study 1 only
LMO1,ENO2,-0.5058137685607633,-0.0948386655489415,0.3351751330463904,0.397420686119145,No effect
LMO1,FAS1,-0.3882585554590925,-0.0383920104448308,0.8917235174441591,0.720468883228187,No effect
LMO1,FAS2,0.4837395380945584,-0.0167079723019015,0.8019306374031947,0.863715445108778,No effect
LMO1,RNR2,0.19948626637993544,-0.111855940072132,0.8977540614829878,0.540735313226378,No effect
LMO1,RPL9A,-0.6321945420656411,-0.0890570003619899,0.03165491468542011,0.537215174238852,Study 1 only
LMO1,SSA1,0.46521237373941726,0.228019528774595,0.8179234575794622,0.343635229758154,No effect
LMO1,TDH1,1.43276621053261,0.183098773339601,8.592051504079157e-5,0.815114455668249,Study 1 only
LMO1,TDH2,-0.805298462515565,-0.380767646520425,0.015233386118536937,0.0707441680590323,Study 1 only
LMO1,TDH3,-0.2364049097962151,-0.0189992417718159,0.9010919300405122,0.693399061305504,No effect
LMO1,YHB1,-0.5441157326192247,-0.242014404500885,0.0666536089224251,0.309754382014575,No effect
MMM1,ENO2,-0.395360451444638,-0.0787991871108957,0.8073852977984388,0.536368269154082,No effect
MMM1,FAS1,-0.5627281939187714,0.136536640608831,0.6351248724791325,0.0239678215955502,No effect
MMM1,FAS2,0.13544324877041014,0.228233385350244,0.9900021111221705,0.0802231368064383,No effect
MMM1,RNR2,-0.266022749854027,0.474739360695104,0.875121709377416,0.00906520647522361,No effect
MMM1,SSA1,0.423495609713101,1.39171948860648,0.6764887083323419,0.00156515654891631,Study 2 only
MMM1,TDH1,-0.37300983072388555,3.94701512986531,0.72634169110848,2.01810766677698e-5,Study 2 only
MMM1,TDH2,-0.1409210023452727,0.17733418235261,0.9282914178490093,0.474458697862451,No effect
MMM1,TDH3,0.26162729916436656,0.245628270444911,0.885442991850608,0.0889494716214716,No effect
MMM1,YHB1,-0.3961384039112016,-2.04369719543305,0.6985889343574572,9.28103851344214e-6,Study 2 only
DNM1,ENO2,0.05639303952562117,0.105495805380663,0.9213867756512546,0.573405465480632,No effect
DNM1,FAS1,0.23041690993299085,-0.137220222864805,0.8844298581889977,0.103987628346832,No effect
DNM1,FAS2,0.2999922862362726,-0.0580814670141194,0.8586913923120402,0.427264593692853,No effect
DNM1,RNR2,0.1327009970656671,-0.154090419705255,0.8977540614829878,0.151505770485774,No effect
DNM1,RPL9A,0.10166089519599254,0.0706575740652937,0.7024282349127159,0.625919202696654,No effect
DNM1,SSA1,0.08114571235493251,0.419353173357841,0.9046563851719384,0.0537116240194625,No effect
DNM1,TDH1,-0.2877193008484482,0.154939683723853,0.6782080774274457,0.832479441085632,No effect
DNM1,TDH2,0.16574025134671644,-0.204189950475239,0.9081610835138776,0.517659629401484,No effect
DNM1,TDH3,0.06075103460561523,0.105167810162904,0.9010919300405122,0.601506111554029,No effect
DNM1,YHB1,0.17724614674004976,-0.0447501189691053,0.8739496709609068,0.72634324320736,No effect
ERG3,ENO2,0.27536646131716735,0.0678254639665496,0.5269313884099438,0.191673363990501,No effect
