Protein	Gene	ProteinName	EntrezID	ProteinCopy	IRA2.WT_log2FC	IRA2.WT_adj.pvalue	RAS21.WT_log2FC	RAS21.WT_adj.pvalue	RAS22.WT_log2FC	RAS22.WT_adj.pvalue	POP1.WT_log2FC	POP1.WT_adj.pvalue	SIT4.WT_log2FC	SIT4.WT_adj.pvalue	SAP155.WT_log2FC	SAP155.WT_adj.pvalue	SSY5.WT_log2FC	SSY5.WT_adj.pvalue	NumBR_SIT4	NumBR_IRA2	NumBR_POP1	NumBR_RAS22	NumBR_SAP155	NumBR_SSY5	NumBR_WT	NumBR_RAS21
YMR215W	YMR215W	NA	NA	YMR215W	-1.99646685974235	0.000221485606397565	-1.8345415482734	0.000743426570891259	-0.866034316041866	0.0441691714725338	-0.944644614220829	0.0354119706809774	-1.2298050403474	0.00740774485469249	-2.18425617579315	4.77180018796707e-05	-1.77416414336249	0.000560848866408812	3	3	3	3	3	3	3	3
YMR216C	YMR216C	NA	NA	YMR216C	-Inf	0	-0.705432323571987	0.262853035252442	-0.566112625445676	0.42994804801967	-0.608104017229221	0.408095431565125	0.0137441127722845	0.984857812468839	-0.72059640466599	0.150300312307625	-Inf	0	3	0	1	1	3	0	2	2
YMR217W	YMR217W	NA	NA	YMR217W	0.0674574932515649	0.571523141999447	-0.325100508856232	0.00695684335532375	-0.92856826751008	2.05557098200058e-07	-1.11442981654508	2.39145148683839e-08	-0.409230461251063	0.000814977320383867	-1.25224084882119	7.99494892511632e-09	-0.294451677041777	0.00866486994352353	3	3	3	3	3	3	3	3
YMR219W	YMR219W	NA	NA	YMR219W	0.230063673530052	0.862692270793059	0.668951906001015	0.439118254486209	1.13646963048423	0.148339802930514	0.0858447169002898	0.937372483090813	1.49248146827635	0.0692878906495678	0.786235871710555	0.324120963079282	-0.415261093740425	0.619805126228859	3	1	3	3	2	3	2	3
YMR220W	YMR220W	NA	NA	YMR220W	-0.936188793861922	0.0279274256323589	-0.160826467579285	0.740089191947933	-0.936957341968558	0.0232389743244632	-1.36748357239499	0.00338038434251692	-1.37423533675767	0.00536502249610303	-1.15966528884869	0.00421889503932074	-1.08843364867936	0.0108717986009678	2	3	3	3	3	3	3	3
YMR222C	YMR222C	NA	NA	YMR222C	-1.71405987288939	0.0522462769925303	-1.00679170143916	0.265777199271268	-0.105531109843512	0.918781985019409	-1.11954180866374	0.250783343056303	-1.20127615951312	0.168019367229134	-1.02512592201324	0.187165285275348	-1.31813646006159	0.126332156613132	3	3	2	3	3	3	3	3
YMR225C	YMR225C	NA	NA	YMR225C	NA	NA	NA	NA	NA	NA	NA	NA	Inf	0	NA	NA	NA	NA	2	0	0	0	0	0	0	0
YMR226C	YMR226C	NA	NA	YMR226C	-0.745985881364669	0.0142644145275846	-0.355488657300531	0.243939035666272	-0.19838426486389	0.514072116662586	-0.874286242778054	0.00608041309525203	-0.0204269630904197	0.958723621638886	-0.333427827893691	0.204122956481181	-0.747083443936846	0.0126457617068972	3	3	3	3	3	3	3	3
YMR227C	YMR227C	NA	NA	YMR227C	-Inf	0	-Inf	0	0.0608083737393606	NA	-Inf	0	-Inf	0	-0.219441727716529	NA	2.18909334224257	NA	0	0	0	1	1	1	1	0
YMR229C	YMR229C	NA	NA	YMR229C	0.173176154551548	0.612676336873289	-0.667505781312033	0.0421624487880335	-1.11078249915994	0.00108246883552144	-1.33357380861133	0.000480910426113071	-0.421343027111342	0.176724308023506	-1.50504983397253	5.53254512852249e-05	-0.220444599714888	0.498804741029508	3	3	3	3	3	3	3	3
YMR235C	YMR235C	NA	NA	YMR235C	-0.240032638820924	0.409194229710945	-0.53661013465608	0.0631668196220745	-0.798092860895343	0.00512508985691792	-0.412004529375899	0.131835447419891	-1.45834729365359	3.45694558102105e-05	-1.14737214270359	0.000209823757655928	-0.13544327456551	0.64413288418784	3	3	3	3	3	3	3	3
YMR236W	YMR236W	NA	NA	YMR236W	-0.882112818633764	0.123029029415783	-1.26326367216349	0.0354205723169849	-0.294727119182169	0.618388256665518	-1.3479698010838	0.0208244173022215	-0.773250854632824	0.221598133588662	-0.919752115211108	0.0678388078954618	-1.12224253227662	0.0449969820940583	2	3	3	3	3	3	3	3
YMR237W	YMR237W	NA	NA	YMR237W	-Inf	0	0.376026890860008	0.469283557049122	0.0992415358811967	0.854363246828891	0.340775328382926	0.595965787692877	0.410649003824994	0.360799501711602	-0.194555245369901	0.745809003207725	0.244438294960726	0.585608416001237	3	0	1	2	1	3	3	2
YMR238W	YMR238W	NA	NA	YMR238W	-0.54089526276936	0.721523774488648	-0.106794050767952	0.940289613042974	-0.495790891944602	0.612072653843233	-0.246818688756209	0.819481829086807	-0.451932384905092	0.778211914398419	-0.198738229755129	0.883988705349673	-0.501841978420809	0.60548609826881	1	1	3	3	1	3	3	2
YMR239C	YMR239C	NA	NA	YMR239C	1.34404104019757	0.216766855614827	-0.534001750331576	0.544806906010864	-Inf	0	-0.612941263903111	0.408145977632999	0.514744558767663	0.656390147859613	-0.863808408297854	0.239238353463089	-0.115482924865329	0.900282849249246	1	1	3	0	2	2	3	2
YMR241W	YMR241W	NA	NA	YMR241W	0.30202287546584	0.677808586514576	-2.44294455934518	0.00132001405790198	-1.5880120520432	0.0139921046966439	-0.49404732274347	0.459042799869644	0.397542231187369	0.577677505572987	-0.762966399520265	0.184816892096529	0.656973642486774	0.31607769889106	3	3	3	3	3	3	3	3
YMR243C	YMR243C	NA	NA	YMR243C	0.700832925874464	0.223225860094819	-0.361134618957949	0.558646867769565	-1.19540530568926	0.0307422075103197	-0.37368955556973	0.521981672145745	-0.665689732356839	0.240869594527644	-1.4520679808764	0.0139561470316843	-0.294409914705872	0.614650483481088	3	3	3	3	2	3	3	3
YMR244C-A	YMR244C-A	NA	NA	YMR244C-A	-0.882529760625093	0.283984941765798	-0.489684047494766	0.415631214747279	1.83327483163207	0.00367276250916618	0.23577535705539	0.704998632612944	1.50867022098242	0.0130060054691213	0.404879565369451	0.485698075849486	-0.475015816970188	0.467129493784075	3	1	3	3	2	2	3	3
YMR246W	YMR246W	NA	NA	YMR246W	0.755299391209916	0.0148493627146497	-0.191629974314269	0.563530643304547	-0.851957737612182	0.00567261889838333	-0.205045337203882	0.511918004473918	-0.0513852503359358	0.897499863094557	-0.957755355814031	0.00156525505811668	0.280763685594432	0.360590072260381	3	3	3	3	3	3	3	3
YMR250W	YMR250W	NA	NA	YMR250W	-1.30812646468982	0.00159717387016577	-1.52040462589348	0.000827387468131975	2.4186435996391	6.75105261389031e-06	-0.543288662779153	0.127744103964627	-0.157702158962209	0.704463133333825	-0.705669209934637	0.0320872046053792	-Inf	0	3	3	3	3	3	0	3	3
YMR251W-A	YMR251W-A	NA	NA	YMR251W-A	-Inf	0	-Inf	0	-0.949082552712103	0.196031158458962	1.00640209589271	0.148738848803436	0.103992131032117	0.865739505235812	-0.821964843064768	0.195130721117662	-Inf	0	1	0	2	1	1	0	2	0
YMR255W	YMR255W	NA	NA	YMR255W	-0.91690258001302	0.171732452496394	-0.352945002814915	0.586411502851389	-0.316572809864033	0.602369487435134	-1.27937781270137	0.119687060243463	-0.378259281665582	0.642203376826033	-1.09740669099603	0.124615226957438	-0.190784313538597	0.769898526243716	1	2	1	2	1	2	2	2
YMR256C	YMR256C	NA	NA	YMR256C	-Inf	0	-Inf	0	0.0569877271964144	NA	-0.296098408322261	NA	-Inf	0	0.642780146400781	NA	-Inf	0	0	0	1	1	1	0	1	0
YMR259C	YMR259C	NA	NA	YMR259C	0.846972498717523	0.48231180107093	-Inf	0	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.337999135487979	0.689747443503142	0	1	0	0	0	3	2	0
YMR260C	YMR260C	NA	NA	YMR260C	-0.32991022865992	0.369598616778667	-0.455360501994176	0.213646909331361	-0.463363395149286	0.17394239074017	-0.192069377474645	0.61143322437853	-0.36726059347367	0.310823111577664	-0.682538874414954	0.033255801314712	-0.288510256955217	0.427945832022816	3	3	3	3	3	3	3	3
YMR261C	YMR261C	NA	NA	YMR261C	-1.15586904525818	0.0704578275151118	-0.475162443314519	0.487963523195656	-0.281162484796155	0.677718761291442	-0.488834042207032	0.455868174510348	1.52886021218784	0.0180218119511715	-1.42202832632038	0.0161482116591708	-1.21107479196014	0.0536278435384138	3	3	3	3	3	3	3	3
YMR262W	YMR262W	NA	NA	YMR262W	-Inf	0	-0.114707517736132	0.959868558687314	0.311387968944507	0.867923284041427	-Inf	0	-0.00509998630358005	0.998638037489366	0.205145400626828	0.907220520371058	-Inf	0	2	0	0	1	1	0	3	1
YMR263W	YMR263W	NA	NA	YMR263W	-0.0912254362032804	0.927367934713135	-Inf	0	0.0410737776294935	0.955647095994199	1.08642618928149	0.120267390658416	1.36148620672614	0.116382740057101	0.150344326854686	0.798796440252146	-Inf	0	1	1	2	3	3	0	2	0
YMR264W	YMR264W	NA	NA	YMR264W	-1.05616414431951	0.20172891373627	-0.141485433500019	0.921891500439787	-0.24090425876473	0.780609891134694	-Inf	0	0.0897116879758619	0.932450987166257	-0.918467136721459	0.201606132620732	-1.39801115049009	0.0849275512293109	3	3	0	3	3	3	2	1
YMR266W	YMR266W	NA	NA	YMR266W	0.982557451076677	0.532319264182558	0.546621811387407	0.788177549618616	0.0218541011260989	0.989454075018468	-Inf	0	-Inf	0	-Inf	0	1.36629084838325	0.40667074141008	0	3	0	1	0	2	1	1
YMR267W	YMR267W	NA	NA	YMR267W	-1.41306200491402	0.0608033472042283	-0.659939921560688	0.405632234301255	0.702549200376602	0.338274182542119	-1.4355086430903	0.0538480546186518	0.071003437493464	0.944109898021934	0.0372887571705589	0.965399022890649	-1.3377788016488	0.0691290300926737	3	3	3	3	3	3	3	3
YMR269W	YMR269W	NA	NA	YMR269W	-1.09264334533134	0.135489873213028	-0.534013405911146	0.348526928615328	-0.564271062823454	0.401225753621853	-Inf	0	-0.0536303889893266	0.931615331513005	-1.03908211506554	0.049465703284513	-0.956827766490671	0.0946550597019613	3	1	0	1	2	2	3	2
YMR272C	YMR272C	NA	NA	YMR272C	0.527759091860768	0.548545551725111	-0.143970902824871	0.876213741988573	0.812650156756573	0.306736737437769	0.0670158314994382	0.945902563042766	-Inf	0	-Inf	0	0.30568465309776	0.689747443503142	0	2	3	2	0	3	3	3
YMR275C	YMR275C	NA	NA	YMR275C	1.12751901230621	0.198776079777199	0.547823438854854	0.586779367299335	-Inf	0	-0.9973394938827	0.313452949386376	0.583577036096804	0.562441162865796	0.428489496803069	0.615734796552159	0.685424135711979	0.350893179345558	1	2	1	0	1	3	2	1
YMR276W	YMR276W	NA	NA	YMR276W	-0.635340390940878	0.0721038909776677	-0.793040359200997	0.0333610383075793	-0.246867419385652	0.493272341756974	-0.224353562480283	0.540667637220018	-0.226337069659494	0.557535900912584	-0.640977201622348	0.0429619744881077	-0.944979153762161	0.00904329384692836	3	3	3	3	3	3	3	3
YMR277W	YMR277W	NA	NA	YMR277W	-0.966088484103456	0.199995219715113	-0.853522085937346	0.367179832674554	-1.18860982660261	0.072318928833455	-0.764227131497239	0.253927417747703	-0.889768270566109	0.187530167099067	-1.32139773644455	0.0349280366431388	-0.697022982827445	0.350893179345558	3	2	3	3	3	2	2	1
YMR278W	YMR278W	NA	NA	YMR278W	-0.74614065666761	0.566956926838431	0.503046354321093	0.718002045511676	0.0929641940203779	0.951559978037258	0.283807526680883	0.842155766312864	-0.162831285634252	0.926683162397977	-Inf	0	0.260123912919781	0.847067413562998	2	3	3	3	0	3	3	3
YMR285C	YMR285C	NA	NA	YMR285C	0.783854653913468	0.404050193412676	1.20069477898212	0.211149307549565	0.303954620967177	0.813048917952852	1.45878921328511	0.151222815701936	0.00422016064103481	0.998638037489366	0.0139361011625518	0.99193987263218	0.631595712934779	0.532422822619985	1	3	2	1	1	2	2	3
YMR286W	YMR286W	NA	NA	YMR286W	NA	NA	Inf	0	Inf	0	Inf	0	Inf	0	NA	NA	NA	NA	3	0	3	3	0	0	0	1
YMR288W	YMR288W	NA	NA	YMR288W	1.71477212893374	0.436176883282765	2.42316281249465	0.13092370653477	0.957942417242295	0.546973422716452	2.0388304659311	0.186391262477381	0.573555834889338	0.755725975027281	0.380032906566208	0.811914589720717	1.05207306675545	0.55055485566935	3	1	3	3	3	2	2	3
YMR290C	YMR290C	NA	NA	YMR290C	0.0766277680699659	0.876793801908654	-0.713357887903193	0.0806649973654878	-1.37267806172964	0.00127712706978412	-1.2286800147826	0.00419715588847978	-1.14248234067951	0.00574183774298699	-1.86967691860837	6.55786095656358e-05	-0.627573749978228	0.106413816427436	3	3	3	3	3	3	3	3
YMR291W	YMR291W	NA	NA	YMR291W	-Inf	0	-Inf	0	0.893216465315872	0.47941190691591	-Inf	0	-0.581729983968281	0.715278989600736	-Inf	0	-Inf	0	1	0	0	2	0	0	2	0
YMR295C	YMR295C	NA	NA	YMR295C	-0.58589618831949	0.0454260809041585	-0.473314527653897	0.111033800079876	-0.114974721906343	0.710821695078208	-0.508314388413192	0.0767587156204344	0.251804097007197	0.406042361263945	-0.182265324854427	0.49871652536052	-0.228010513145075	0.443884003283425	3	3	3	3	3	3	3	3
YMR296C	YMR296C	NA	NA	YMR296C	-0.584257257492226	0.258579266773896	-0.31098996409001	0.578982209214853	-0.862814869468462	0.0762343742454815	-0.296629220837546	0.581897080003932	-0.0165333890659197	0.982562520082858	-1.4906590604687	0.00277450898126683	-0.458827088406483	0.377891078265738	3	3	3	3	3	3	3	3
YMR297W	YMR297W	NA	NA	YMR297W	-0.523702676022944	0.0374182510997765	0.00314812104916273	0.990281500717608	0.60913206752538	0.0143864844321514	0.133772826495126	0.614103784369692	1.18050718614125	8.79189361838728e-05	-0.457671972407266	0.0413246020216924	0.0251658726027061	0.928858407022363	3	3	3	3	3	3	3	3
YMR300C	YMR300C	NA	NA	YMR300C	-0.621246587687666	0.0159296095695601	-0.209677989251062	0.433396440089612	-0.696673165413084	0.00629317008248852	-0.0506500333103658	0.871747952394258	-0.723818344035859	0.00578204069431673	-0.56493145104882	0.0152459276126695	-0.373471270549485	0.13056418415149	3	3	3	3	3	3	3	3
YMR301C	YMR301C	NA	NA	YMR301C	-0.344525563501857	0.66259339244925	-1.07814458738676	0.132586338879749	-1.1000175799496	0.104054197673156	-1.02036865573156	0.140831107522392	-0.877844717847172	0.213156088889001	-1.49124967975664	0.0211413562477799	-0.755141046872151	0.28577471556107	3	3	3	3	3	3	3	3
YMR302C	YMR302C	NA	NA	YMR302C	-Inf	0	-Inf	0	-0.0742100159416199	0.95638905174796	0.125386746208787	0.93030896953461	0.587126948386928	0.582618571457296	-Inf	0	0.54104829849657	0.651862483142134	2	0	1	1	0	1	2	0
YMR303C	YMR303C	NA	NA	YMR303C	NA	NA	NA	NA	NA	NA	Inf	0	Inf	0	Inf	0	NA	NA	3	0	1	0	1	0	0	0
YMR304W	YMR304W	NA	NA	YMR304W	-1.04523012094978	0.0492548515925035	-0.910802014571569	0.0919880315106491	0.406382430885876	0.445631859580368	-0.707773194171511	0.173932822595201	0.703887624227725	0.182128565769749	-0.90816563975985	0.0542323322169895	-0.240186071941154	0.666460860904591	3	3	3	3	3	3	3	3
YMR305C	YMR305C	NA	NA	YMR305C	-0.8640236755243	0.0535504197628156	0.169612733785964	0.744633435153821	0.108972835607462	0.824562516682088	-0.143859874053919	0.778973052111542	0.765668697072749	0.0836180710029751	0.407524773757445	0.308262891749386	0.235811858446509	0.610852683039866	3	3	3	3	3	3	3	3
YMR307W	YMR307W	NA	NA	YMR307W	-0.788267244679831	0.00225858824418231	-0.994210957307375	0.000676886484005879	-0.541255558671164	0.0202042897962753	-0.964514470504014	0.000606831344996648	-0.732354434084944	0.00333197217334324	-1.08333520593618	8.72844784365659e-05	-0.832899955436484	0.00139486073316847	3	3	3	3	3	3	3	3
YMR308C	YMR308C	NA	NA	YMR308C	0.519009741324843	0.461315460418689	0.0976247609907261	0.916604045264476	-1.15122365506061	0.0696243994175684	-0.52074867174549	0.444181463688515	-0.417066358924754	0.564561617638415	-1.30804909525588	0.0285553523931561	0.619102330120498	0.356748985691566	3	3	3	3	3	3	3	3
YMR309C	YMR309C	NA	NA	YMR309C	0.0195792204749515	0.947586046941114	-0.26430068822543	0.227927436517372	-1.05676543114885	6.70221641574182e-05	-0.802216863677454	0.00113221802279498	-0.893893386429869	0.000300140501420635	-1.25810535002233	7.91024655446597e-06	0.069517974033244	0.773554963489465	3	3	3	3	3	3	3	3
YMR311C	YMR311C	NA	NA	YMR311C	-1.03028343488619	0.00783662015958249	-1.04042073716227	0.00918671352740562	0.0919255926424254	0.821440443860214	-0.412356111035172	0.25814407860862	-0.186001634769347	0.65933277899789	-0.555779495441891	0.0883036847297913	-0.829771206052832	0.0238037090018417	3	3	3	3	3	3	3	3
YMR312W	YMR312W	NA	NA	YMR312W	0.188979291892024	0.80351045117888	0.839448709445203	0.113763273617235	0.193644803394918	0.705010721232941	-0.162876903428931	0.768399716515247	-0.102013286191728	0.903805906812326	-0.228725050613834	0.651985297113386	-Inf	0	1	1	3	3	2	0	2	3
YMR313C	YMR313C	NA	NA	YMR313C	0.376994831654526	0.571565093549636	-Inf	0	0.223694318698904	0.775277517138947	-Inf	0	-Inf	0	-Inf	0	0.542721712887519	0.402835938931104	0	3	0	1	0	3	1	0
YMR314W	YMR314W	NA	NA	YMR314W	-0.868745811021898	0.0106533034317224	-0.447169664522896	0.179771569676465	-0.361263504196011	0.253672771321875	-1.05015817773124	0.00342847309613389	-0.21288681285774	0.549592273082806	-0.665509347941166	0.0248436421953202	-0.88587180453877	0.00831959787071926	3	3	3	3	3	3	3	3
YMR315W	YMR315W	NA	NA	YMR315W	-1.87474403764672	9.45030546030599e-05	-0.574182328863512	0.140126646237608	0.40083110788226	0.280951397202802	-0.89845822292099	0.0218943808740286	0.0365059809494599	0.943897082749602	-0.37476125790285	0.272362896761003	-1.00468603312547	0.0101933257770691	3	3	3	3	3	3	3	3
YMR318C	YMR318C	NA	NA	YMR318C	-0.527434517526698	0.0857606043255544	-0.0953252133305504	0.800468229082107	-1.34697688692933	0.000179751338453005	-0.492360114904317	0.101999343387542	0.982294248149745	0.00263300584841046	-0.651747569190565	0.0203308032810815	-0.496240265369369	0.0977394746761867	3	3	3	3	3	3	3	3
YNL001W	YNL001W	NA	NA	YNL001W	-0.448357879778323	0.54909072485046	-0.356907828760911	0.691006526077631	-0.542751405277299	0.593509632960512	-1.1713637748406	0.240429671789443	-0.83759203088816	0.239973322401719	-0.879330983546398	0.32118676077435	0.195006817354265	0.800728572345998	3	3	1	1	1	3	3	2
YNL002C	YNL002C	NA	NA	YNL002C	-0.181569001814648	0.751637713488894	-0.540809013218995	0.29214306274846	-2.04233173549798	0.000313523145297331	-1.27445837199004	0.0135918859234658	-0.744294467027201	0.129095175514914	-1.09582917093407	0.0165497276652449	-0.613125799278399	0.214397908035901	3	3	3	3	3	3	3	3
YNL004W	YNL004W	NA	NA	YNL004W	-0.554965663294776	0.174222097386105	-0.275637044802912	0.529593450795335	-0.300511499375789	0.459938401001421	-0.40666793728203	0.3150223275566	-0.307121892172793	0.471936636252282	-0.729928997133612	0.0430900175814286	-0.142728691470133	0.748845993643043	3	3	3	3	3	3	3	3
YNL005C	YNL005C	NA	NA	YNL005C	0.272045066088314	0.833173552579748	-0.361141749262175	0.744633435153821	0.633256370624788	0.516586312168949	0.726227181948758	0.61143322437853	0.731958229362698	0.46861659783042	0.37414284906454	0.682993521677658	-0.239626053177048	0.825971183973511	3	2	1	3	3	3	3	3
YNL006W	YNL006W	NA	NA	YNL006W	-0.172200189185905	0.811075493946543	-0.220741638769789	0.788177549618616	0.0187221606262031	0.982929134238142	0.0253643586959286	0.98060090359599	-Inf	0	-0.263472593331724	0.68681807897485	0.081511014616293	0.909616171179028	0	3	2	2	2	3	3	2
YNL007C	YNL007C	NA	NA	YNL007C	-0.152855053639308	0.364001221924135	-0.127758757094986	0.464894188450506	0.0180307338858454	0.926612359205726	-0.374720515736576	0.0242172110573589	-0.491083553511267	0.00420218033403579	-0.491754335916207	0.00228969917456391	-0.340247856934928	0.0352687181868936	3	3	3	3	3	3	3	3
YNL010W	YNL010W	NA	NA	YNL010W	-0.199548760245523	0.470536291411343	-0.201552964066118	0.46976392076483	-0.357257765320706	0.152051852636619	-0.184104828501673	0.494701287409925	-0.584445980030568	0.024956853916707	-0.728916649316133	0.00378324331254272	-0.395621270983219	0.122047542311479	3	3	3	3	3	3	3	3
YNL014W	YNL014W	NA	NA	YNL014W	-1.12229273431127	0.0753609357370535	-0.7391070671547	0.255643346500748	-1.64993332451972	0.00930702306847795	-1.83728149761165	0.00660195108859773	-2.15017630940054	0.0016832709976581	-2.57644752824571	0.000230746059729778	-1.52028305414928	0.0168368480847942	3	3	3	3	3	3	3	3
YNL015W	YNL015W	NA	NA	YNL015W	-0.821616626516065	0.0558507855402506	1.0256169990651	0.0238439980678464	2.62834215341007	6.81443095337052e-06	0.256770054221829	0.569242523119585	2.34532673654592	2.17617576202115e-05	1.06601564072664	0.00831292648358939	0.10084368193529	0.837890338592529	3	3	3	3	3	3	3	3
YNL016W	YNL016W	NA	NA	YNL016W	-0.820466398580058	0.00455267182271706	-0.743346270135174	0.0111565030295352	-0.518249951082524	0.0477373491140482	-0.723147578989788	0.0113371800624056	-0.625891147733041	0.021807313429673	-1.00526264883014	0.000472491660591074	-0.927371086301608	0.00180298404623932	3	3	3	3	3	3	3	3
YNL020C	YNL020C	NA	NA	YNL020C	NA	NA	NA	NA	NA	NA	Inf	0	NA	NA	Inf	0	NA	NA	0	0	2	0	3	0	0	0
YNL021W	YNL021W	NA	NA	YNL021W	0.694351636933328	0.332948703341375	-Inf	0	-Inf	0	-Inf	0	-Inf	0	-0.0198893927761002	0.963394235566883	-Inf	0	0	2	0	0	1	0	1	0
YNL022C	YNL022C	NA	NA	YNL022C	Inf	0	NA	NA	NA	NA	Inf	0	NA	NA	NA	NA	NA	NA	0	1	1	0	0	0	0	0
YNL023C	YNL023C	NA	NA	YNL023C	Inf	0	Inf	0	Inf	0	Inf	0	NA	NA	Inf	0	Inf	0	0	2	1	1	1	1	0	2
YNL026W	YNL026W	NA	NA	YNL026W	Inf	0	Inf	0	Inf	0	NA	NA	Inf	0	NA	NA	Inf	0	2	2	0	3	0	1	0	1
YNL027W	YNL027W	NA	NA	YNL027W	-0.183554157767354	0.763164801313343	-0.213818832552581	0.726434520032844	-0.088718915525627	0.906942621423459	-0.566678461547005	0.307897765091636	-0.0332009826447782	0.95871409710031	-Inf	0	-0.783989538613982	0.257824155978866	3	2	2	1	0	1	2	2
YNL032W	YNL032W	NA	NA	YNL032W	-Inf	0	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.00169310921627671	NA	-Inf	0	0	0	0	0	1	0	1	0
YNL035C	YNL035C	NA	NA	YNL035C	-0.623666756646387	0.468894221587374	-0.199170149760742	0.847179919202495	-0.0819539019341795	0.933395599864784	0.409676206470578	0.638210527312343	0.953827137218702	0.241511588015008	-0.537816823290333	0.468149299344873	-1.25331356608492	0.114852399012209	3	3	3	3	3	3	3	3
YNL036W	YNL036W	NA	NA	YNL036W	-0.594599121247833	0.281509007680113	-0.0645514635258768	0.931365793552106	0.206573959759097	0.718940354853336	0.590336130755076	0.272390111106419	1.22324191242578	0.0243193248722998	0.371700319849145	0.450567343287756	-0.143172615226715	0.815981066220318	3	3	3	3	3	3	3	3
YNL037C	YNL037C	NA	NA	YNL037C	-0.390626504140638	0.14962017540249	0.974120237662615	0.00169990195181178	-0.176702784078787	0.518601318959695	-0.158330760505433	0.574783151774177	1.38353977947505	3.91329981809211e-05	0.712421226964243	0.00538094182542507	0.0136017413443976	0.960214567392546	3	3	3	3	3	3	3	3
YNL039W	YNL039W	NA	NA	YNL039W	-0.259885250035873	0.80166039064201	-Inf	0	-0.0599430150526176	0.95638905174796	0.0150436205712977	0.990340969596192	-1.10060476790204	0.291221655691741	-Inf	0	-Inf	0	2	1	2	1	0	0	1	0
YNL040W	YNL040W	NA	NA	YNL040W	-0.186418565492968	0.826461110227445	0.4557177079834	0.59882320516618	0.587397412548847	0.412958299051784	-0.905375178726903	0.257230997015605	-0.426238452485269	0.697652007911309	0.200534922526856	0.801388232083866	-0.802777615508749	0.417517488790498	1	3	2	3	2	1	2	2
YNL041C	YNL041C	NA	NA	YNL041C	-Inf	0	-Inf	0	-Inf	0	0.0516323043554102	0.940311311849973	-Inf	0	0.757361199006686	0.23026060552643	-Inf	0	0	0	1	0	1	0	3	0
YNL044W	YNL044W	NA	NA	YNL044W	0.285702816169124	0.560241095437044	0.323866899613883	0.506506607126681	-1.01354242943704	0.0248360226963508	-0.28475639810781	0.544409970351822	0.13110398156096	0.816428600649331	-0.656801013483033	0.248585622374422	0.67100910787601	0.134654671685072	3	3	3	3	1	3	3	3
YNL045W	YNL045W	NA	NA	YNL045W	-1.63980928131546	0.000958430617509211	-0.598240605676959	0.180101379279708	-0.682125367640026	0.102977577338784	-0.987802447432968	0.0260494891583185	-0.155265052232922	0.769333890408586	-0.944454000735459	0.0190918998891884	-0.618873346420947	0.149757769978161	3	3	3	3	3	3	3	3
YNL048W	YNL048W	NA	NA	YNL048W	NA	NA	Inf	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	2
YNL049C	YNL049C	NA	NA	YNL049C	-0.769873402797576	0.18456603940996	-0.80236074639198	0.211463134434697	-0.259662440354034	0.665875888934354	-0.416617516148046	0.473501522793904	0.674214933258368	0.238879610680109	0.62167359896173	0.261300219207994	-0.4916893703415	0.395565016395358	3	3	3	3	2	3	2	2
YNL050C	YNL050C	NA	NA	YNL050C	0.877762059651963	0.17134525663308	0.542954055508635	0.37795605568356	0.667374780258436	0.161154873520423	-Inf	0	-Inf	0	0.742353756696763	0.0985786697399629	0.684015656809947	0.163264138384207	0	1	0	2	2	2	3	1
YNL052W	YNL052W	NA	NA	YNL052W	-0.474760164608801	0.372397729871946	-Inf	0	0.948764494796092	0.058149012329929	-0.129359512416013	0.8307919807336	2.49943900021461	0.00011547882292436	1.27012612512947	0.00993721496214918	-1.39011609933812	0.00987539827546321	3	3	3	3	3	3	3	0
YNL054W	YNL054W	NA	NA	YNL054W	Inf	0	Inf	0	Inf	0	Inf	0	NA	NA	Inf	0	NA	NA	0	1	1	1	2	0	0	1
YNL055C	YNL055C	NA	NA	YNL055C	-1.28084975118303	2.20373383033997e-08	-0.195123149567187	0.121832066982882	0.424915719127118	0.00139631511827047	0.222593761861522	0.0688899431260397	2.0172108170418	5.1514052283134e-11	0.949966274580377	7.74607414016915e-07	-0.763172176809572	8.69109787011498e-06	3	3	3	3	3	3	3	3
YNL058C	YNL058C	NA	NA	YNL058C	Inf	0	Inf	0	NA	NA	NA	NA	NA	NA	NA	NA	Inf	0	0	1	0	0	0	2	0	2
YNL059C	YNL059C	NA	NA	YNL059C	-0.581946460933102	0.334185400697656	-0.62205805236551	0.30969876733517	-1.07323715028092	0.0575174471308263	-0.237985716064025	0.715585479013196	-0.18493974117761	0.798983134625007	-1.55774894324725	0.00543785638011752	-1.1049804225853	0.0550680813151844	3	3	3	3	3	3	3	3
YNL061W	YNL061W	NA	NA	YNL061W	0.184222523387751	0.680761355447389	-0.378599532938293	0.367032091205961	-0.534936868210473	0.162308506094823	-0.457664335505536	0.249396813293123	-0.624422534360635	0.114354080458648	-0.767646863583154	0.0327953632943903	0.0553922258371765	0.905798184119189	3	3	3	3	3	3	3	3
YNL062C	YNL062C	NA	NA	YNL062C	0.730988544272705	0.0953457890559763	0.934626591688201	0.0432944137687596	0.170242744373647	0.793281704393594	0.22752356725466	0.660998864966756	0.137008285296866	0.795624623375418	-0.0205177105779851	0.966216785870306	0.341004975327622	0.436757054123245	3	3	2	1	3	3	3	3
