Protein	Gene	ProteinName	EntrezID	ProteinCopy	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
YHR070W	YHR070W	NA	NA	YHR070W	RAS21-WT	-0.145439434509109	0.477096404547831	-0.304842864298987	16	0.764415407469375	0.872426853050009	NA	0.641025641025641	0.564102564102564
YHR070W	YHR070W	NA	NA	YHR070W	SSY5-WT	0.459918725372218	0.477096404547831	0.963995370721997	16	0.349393023544934	0.530788184277635	NA	0.538461538461538	0.461538461538462
YHR070W	YHR070W	NA	NA	YHR070W	POP1-WT	-0.647247581346401	0.477096404547831	-1.35663898360297	16	0.193730219059236	0.365005344545697	NA	0.705128205128205	0.628205128205128
YHR070W	YHR070W	NA	NA	YHR070W	IRA2-WT	-0.206469547801545	0.477096404547831	-0.432762741100987	16	0.670963968997405	0.802750393762721	NA	0.692307692307692	0.615384615384615
YHR070W	YHR070W	NA	NA	YHR070W	RAS22-WT	-1.19252885601378	0.477096404547831	-2.4995553197346	16	0.0236954142161871	0.0755174134686441	NA	0.743589743589744	0.666666666666667
YHR070W	YHR070W	NA	NA	YHR070W	SIT4-WT	-0.148029331361589	0.477096404547831	-0.310271320325469	16	0.760359624849274	0.865739505235812	NA	0.666666666666667	0.58974358974359
YHR072W-A	YHR072W-A	NA	NA	YHR072W-A	SSY5-WT	-0.303302131696042	0.327197807249445	-0.926968717320328	16	0.367715358168469	0.545757109607582	NA	0.55	0.25
YHR072W-A	YHR072W-A	NA	NA	YHR072W-A	RAS22-WT	-0.0848965082716095	0.327197807249445	-0.259465394909836	16	0.798585093136227	0.875653785530597	NA	0.6	0.3
YHR072W-A	YHR072W-A	NA	NA	YHR072W-A	SAP155-WT	-0.188807870173315	0.327197807249445	-0.577045035113498	16	0.571939605190579	0.683708487267495	NA	0.583333333333333	0.283333333333333
YHR072W-A	YHR072W-A	NA	NA	YHR072W-A	IRA2-WT	-0.0228380836282166	0.327197807249445	-0.0697990118583086	16	0.945218569918503	0.972725985070075	NA	0.566666666666667	0.266666666666667
YHR072W-A	YHR072W-A	NA	NA	YHR072W-A	SIT4-WT	-0.37456460248462	0.327197807249445	-1.14476501426877	16	0.269143000301026	0.461258964984822	NA	0.633333333333333	0.333333333333333
YHR072W-A	YHR072W-A	NA	NA	YHR072W-A	POP1-WT	-0.190760032555907	0.327197807249445	-0.583011341547526	16	0.568012729351439	0.722212504037335	NA	0.6	0.3
YHR072W-A	YHR072W-A	NA	NA	YHR072W-A	RAS21-WT	-0.330765336980571	0.327197807249445	-1.01090328129371	16	0.327106988027423	0.52783454211615	NA	0.583333333333333	0.283333333333333
YHR073W	YHR073W	NA	NA	YHR073W	RAS22-WT	-0.418553322051573	0.49283045675059	-0.849284609582059	15	0.409073391804085	0.57642159754212	NA	0.770833333333333	0.520833333333333
YHR073W	YHR073W	NA	NA	YHR073W	RAS21-WT	0.829170734924554	0.49283045675059	1.68246650256069	15	0.11317194731467	0.269979042406885	NA	0.708333333333333	0.458333333333333
YHR073W	YHR073W	NA	NA	YHR073W	SSY5-WT	-0.368913350773539	0.492830456750591	-0.748560373492171	15	0.465698636431349	0.626284373131814	NA	0.75	0.5
YHR073W	YHR073W	NA	NA	YHR073W	SAP155-WT	0.598850458576882	0.492830456750591	1.21512469526603	15	0.243099557373136	0.361805190991915	NA	0.708333333333333	0.458333333333333
YHR073W	YHR073W	NA	NA	YHR073W	POP1-WT	-0.551044963459143	0.492830456750591	-1.11812278626687	15	0.281102668039949	0.460845310095816	NA	0.791666666666667	0.541666666666667
YHR073W	YHR073W	NA	NA	YHR073W	IRA2-WT	-0.00957834766874977	0.492830456750591	-0.019435380946022	15	0.984749957710565	0.993209164890078	NA	0.75	0.5
YHR073W	YHR073W	NA	NA	YHR073W	SIT4-WT	-0.249991307132941	0.551001201338295	-0.453703742434229	15	0.656537098374987	0.804322194749042	NA	0.8125	0.4375
YHR074W	YHR074W	NA	NA	YHR074W	RAS21-WT	0.334868369475643	0.3517672853309	0.95195995602786	16	0.355277851335454	0.558135061009794	NA	0.627450980392157	0.568627450980392
YHR074W	YHR074W	NA	NA	YHR074W	RAS22-WT	-1.67872112561277	0.3517672853309	-4.77224914202477	16	0.000207763077744616	0.00209515296472583	NA	0.774509803921569	0.715686274509804
YHR074W	YHR074W	NA	NA	YHR074W	SAP155-WT	-1.99215664954754	0.3517672853309	-5.66328005082553	16	3.52676143602348e-05	0.000350789398801184	NA	0.784313725490196	0.725490196078431
YHR074W	YHR074W	NA	NA	YHR074W	IRA2-WT	-0.0718358885749851	0.3517672853309	-0.20421423927302	16	0.840761046773554	0.914604081198159	NA	0.666666666666667	0.607843137254902
YHR074W	YHR074W	NA	NA	YHR074W	SSY5-WT	0.514292715764449	0.3517672853309	1.46202542763653	16	0.163097677954525	0.324893698463285	NA	0.627450980392157	0.568627450980392
YHR074W	YHR074W	NA	NA	YHR074W	SIT4-WT	-0.119015581862006	0.3517672853309	-0.338336129666097	16	0.739508881221689	0.855077722409941	NA	0.676470588235294	0.617647058823529
YHR074W	YHR074W	NA	NA	YHR074W	POP1-WT	-1.08820467281043	0.3517672853309	-3.09353574988299	16	0.00697365937747674	0.0365126123616519	NA	0.745098039215686	0.686274509803922
YHR076W	YHR076W	NA	NA	YHR076W	SSY5-WT	-1.47648812914798	0.441126985844069	-3.34708185291093	16	0.00409239234988257	0.0227184959141124	NA	0.602564102564103	0.602564102564103
YHR076W	YHR076W	NA	NA	YHR076W	RAS22-WT	-0.574792412268102	0.441126985844069	-1.30300895368773	16	0.21101299546038	0.367965111185709	NA	0.5	0.5
YHR076W	YHR076W	NA	NA	YHR076W	RAS21-WT	-1.08859359062409	0.441126985844069	-2.46775560225846	16	0.0252581870465027	0.0992935302986148	NA	0.512820512820513	0.512820512820513
YHR076W	YHR076W	NA	NA	YHR076W	SIT4-WT	0.679886136396818	0.441126985844069	1.54124811724202	16	0.142800184440129	0.303487767705061	NA	0.346153846153846	0.346153846153846
YHR076W	YHR076W	NA	NA	YHR076W	IRA2-WT	-1.38869279978983	0.441126985844069	-3.14805678263518	16	0.00622051155944692	0.0335797526660409	NA	0.576923076923077	0.576923076923077
YHR076W	YHR076W	NA	NA	YHR076W	POP1-WT	-0.945997712334927	0.441126985844069	-2.14450202026253	16	0.0476940481056971	0.136653338293628	NA	0.538461538461538	0.538461538461538
YHR076W	YHR076W	NA	NA	YHR076W	SAP155-WT	-1.17698618930833	0.441126985844069	-2.66813463487443	16	0.0168342972581605	0.0429656773737846	NA	0.564102564102564	0.564102564102564
YHR081W	YHR081W	NA	NA	YHR081W	SSY5-WT	-0.686320504698242	0.542360362318567	-1.26543263922211	13	0.227927209002882	0.403193702105737	NA	0.722222222222222	0.555555555555556
YHR081W	YHR081W	NA	NA	YHR081W	RAS22-WT	-1.63763812235961	0.542360362318567	-3.01946498331623	13	0.00986267262637108	0.0394978803266631	NA	0.759259259259259	0.592592592592593
YHR081W	YHR081W	NA	NA	YHR081W	IRA2-WT	-0.881675728330299	0.542360362318567	-1.62562714679438	13	0.128014048220161	0.284216813154862	NA	0.722222222222222	0.555555555555556
YHR081W	YHR081W	NA	NA	YHR081W	POP1-WT	-1.47355612770696	0.542360362318567	-2.71693182261251	13	0.0176157457887549	0.0684536871509898	NA	0.777777777777778	0.611111111111111
YHR081W	YHR081W	NA	NA	YHR081W	RAS21-WT	-1.69178607657995	0.594126009477108	-2.84752064308528	13	0.0137220265038205	0.0696358193486809	NA	0.814814814814815	0.481481481481481
YHR081W	YHR081W	NA	NA	YHR081W	SIT4-WT	-1.68059283433126	0.594126009477108	-2.82868079754722	13	0.0142265007363513	0.0585527526032056	NA	0.814814814814815	0.481481481481481
YHR081W	YHR081W	NA	NA	YHR081W	SAP155-WT	-1.42235977179923	0.542360362318567	-2.62253636257396	13	0.0210842979491197	0.0512974582944545	NA	0.777777777777778	0.611111111111111
YHR082C	YHR082C	NA	NA	YHR082C	RAS22-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.866666666666667	0.0666666666666667
YHR082C	YHR082C	NA	NA	YHR082C	SSY5-WT	-0.994672844715137	0.997780593487661	-0.99688533852752	5	0.364588055924984	0.542966460375155	NA	0.766666666666667	0.266666666666667
YHR082C	YHR082C	NA	NA	YHR082C	RAS21-WT	-1.17591562219958	1.09301387698817	-1.07584692834811	5	0.331145473788242	0.531865364549912	NA	0.8	0.2
YHR082C	YHR082C	NA	NA	YHR082C	IRA2-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.866666666666667	0.0666666666666667
YHR082C	YHR082C	NA	NA	YHR082C	POP1-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.866666666666667	0.0666666666666667
YHR082C	YHR082C	NA	NA	YHR082C	SIT4-WT	0.376212981789453	1.09301387698817	0.344197809113018	5	0.744701014203691	0.858775015589161	NA	0.733333333333333	0.133333333333333
YHR082C	YHR082C	NA	NA	YHR082C	SAP155-WT	0.757848488462582	1.3386631402011	0.566123370177158	5	0.595773210991317	0.706561044357075	NA	0.8	0.1
YHR084W	YHR084W	NA	NA	YHR084W	RAS21-WT	0.262175910181049	0.434286650567609	0.60369322851252	9	0.560953053524091	0.728224325815255	NA	0.75	0.583333333333333
YHR084W	YHR084W	NA	NA	YHR084W	RAS22-WT	0.308994514487252	0.388437788955949	0.795480056968129	9	0.446805724609576	0.612072653843233	NA	0.666666666666667	0.666666666666667
YHR084W	YHR084W	NA	NA	YHR084W	SSY5-WT	0.180685375254845	0.549333989279721	0.328917159289119	9	0.749742911170566	0.844857023152024	NA	0.791666666666667	0.458333333333333
YHR084W	YHR084W	NA	NA	YHR084W	SIT4-WT	0.403571407609804	0.434286650567609	0.929274264088797	9	0.376997878721772	0.575581123480566	NA	0.75	0.583333333333333
YHR084W	YHR084W	NA	NA	YHR084W	IRA2-WT	0.498839208729617	0.434286650567609	1.14864043846993	9	0.280315627301722	0.474356125009151	NA	0.75	0.583333333333333
YHR084W	YHR084W	NA	NA	YHR084W	POP1-WT	-0.252137295629782	0.549333989279721	-0.458987247376374	9	0.657126982162301	0.791033303309605	NA	0.833333333333333	0.5
YHR084W	YHR084W	NA	NA	YHR084W	SAP155-WT	0.0922228156653542	0.388437788955949	0.237419783263705	9	0.817647560571428	0.877944981741955	NA	0.666666666666667	0.666666666666667
YHR085W	YHR085W	NA	NA	YHR085W	SSY5-WT	0.456023334916365	0.261871811141943	1.74139909495332	4	0.156581789129524	0.316460036977564	NA	0.555555555555556	0.388888888888889
YHR085W	YHR085W	NA	NA	YHR085W	SIT4-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.888888888888889	0.222222222222222
YHR085W	YHR085W	NA	NA	YHR085W	RAS21-WT	-0.0278198832599284	0.351337902662622	-0.0791826986188931	4	0.940690421636234	0.969640680816667	NA	0.833333333333333	0.333333333333333
YHR085W	YHR085W	NA	NA	YHR085W	RAS22-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.888888888888889	0.222222222222222
YHR085W	YHR085W	NA	NA	YHR085W	SAP155-WT	1.09828330076049	0.351337902662622	3.12600289475495	4	0.0353212399668159	0.07810744464757	NA	0.833333333333333	0.333333333333333
YHR085W	YHR085W	NA	NA	YHR085W	IRA2-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.888888888888889	0.222222222222222
YHR085W	YHR085W	NA	NA	YHR085W	POP1-WT	0.159710548782156	0.286866196274349	0.556742310026011	4	0.607381454992377	0.754570656480198	NA	0.777777777777778	0.444444444444444
YHR086W	YHR086W	NA	NA	YHR086W	RAS21-WT	-0.54853587047421	0.789607840166434	-0.69469405263072	5	0.518198244976147	0.700274057774393	NA	0.722222222222222	0.388888888888889
YHR086W	YHR086W	NA	NA	YHR086W	IRA2-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.833333333333333	0.166666666666667
YHR086W	YHR086W	NA	NA	YHR086W	RAS22-WT	-0.274787505470375	0.789607840166434	-0.348005036794537	5	0.742008692261107	0.837762511810989	NA	0.722222222222222	0.388888888888889
YHR086W	YHR086W	NA	NA	YHR086W	SSY5-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.833333333333333	0.166666666666667
YHR086W	YHR086W	NA	NA	YHR086W	SIT4-WT	0.112145139389702	0.789607840166434	0.142026375227054	5	0.892604591392564	0.944233859000607	NA	0.611111111111111	0.277777777777778
YHR086W	YHR086W	NA	NA	YHR086W	POP1-WT	-0.478574545311527	0.967068152654429	-0.494871580661533	5	0.64166719691912	0.778973052111542	NA	0.777777777777778	0.277777777777778
YHR086W	YHR086W	NA	NA	YHR086W	SAP155-WT	0.0464804791918156	0.789607840166434	0.0588652706158774	5	0.955339645360882	0.970957468581623	NA	0.666666666666667	0.333333333333333
YHR087W	YHR087W	NA	NA	YHR087W	IRA2-WT	-3.81186417449664	0.261867642488764	-14.5564535513783	16	1.19743770454761e-10	3.24638666566241e-08	NA	0.583333333333333	0.583333333333333
YHR087W	YHR087W	NA	NA	YHR087W	RAS21-WT	-0.768528602857574	0.261867642488764	-2.93479788321136	16	0.00971286426130602	0.0552007127248885	NA	0.354166666666667	0.354166666666667
YHR087W	YHR087W	NA	NA	YHR087W	RAS22-WT	2.66336487565039	0.261867642488764	10.1706528165834	16	2.16951721032643e-08	1.78187748556269e-06	NA	0.229166666666667	0.229166666666667
YHR087W	YHR087W	NA	NA	YHR087W	SSY5-WT	-2.49340534518693	0.261867642488764	-9.52162444160666	16	5.40910403135086e-08	5.87005376619642e-06	NA	0.5	0.5
YHR087W	YHR087W	NA	NA	YHR087W	SIT4-WT	1.01696829285987	0.261867642488764	3.88352025166114	16	0.00131877665069235	0.00998502321238497	NA	0.3125	0.3125
YHR087W	YHR087W	NA	NA	YHR087W	SAP155-WT	2.15394128884702	0.261867642488764	8.22530522815333	16	3.86049506140296e-07	1.43551024052476e-05	NA	0.270833333333333	0.270833333333333
YHR087W	YHR087W	NA	NA	YHR087W	POP1-WT	-0.527252446642307	0.261867642488764	-2.01343106628735	16	0.0612067314494773	0.16315234846179	NA	0.395833333333333	0.395833333333333
YHR088W	YHR088W	NA	NA	YHR088W	SSY5-WT	0.0725494660262199	0.371459647469886	0.195309144668537	15	0.847771912803355	0.910907746171836	NA	0.5	0.357142857142857
YHR088W	YHR088W	NA	NA	YHR088W	IRA2-WT	-0.870739285123147	0.371459647469886	-2.34410195307617	15	0.0332571864660256	0.115266384910657	NA	0.642857142857143	0.5
YHR088W	YHR088W	NA	NA	YHR088W	RAS21-WT	0.332863178605111	0.371459647469886	0.896095123312407	15	0.384357532908686	0.579883557157129	NA	0.428571428571429	0.285714285714286
YHR088W	YHR088W	NA	NA	YHR088W	RAS22-WT	-1.11933078354064	0.371459647469886	-3.01333076463273	15	0.00873239882609744	0.0362430635575714	NA	0.595238095238095	0.452380952380952
YHR088W	YHR088W	NA	NA	YHR088W	POP1-WT	-0.843250749170347	0.415304511320387	-2.03043965616791	15	0.0604315782015894	0.161779693204901	NA	0.666666666666667	0.380952380952381
YHR088W	YHR088W	NA	NA	YHR088W	SIT4-WT	-1.30596175589321	0.371459647469886	-3.51575673101634	15	0.00312097571173187	0.0191611676675358	NA	0.642857142857143	0.5
YHR088W	YHR088W	NA	NA	YHR088W	SAP155-WT	-1.38601815525866	0.371459647469886	-3.73127515922446	15	0.00200639414373627	0.00800240040496792	NA	0.666666666666667	0.523809523809524
YHR089C	YHR089C	NA	NA	YHR089C	SSY5-WT	0.0772487997607693	0.290965184684879	0.265491556470687	16	0.794021178696144	0.875797984318643	NA	0.194444444444444	0.194444444444444
YHR089C	YHR089C	NA	NA	YHR089C	RAS21-WT	-0.475688969303499	0.290965184684879	-1.63486559334815	16	0.121595378302908	0.284666906148094	NA	0.25	0.25
YHR089C	YHR089C	NA	NA	YHR089C	RAS22-WT	-0.395440209152309	0.290965184684879	-1.35906366110632	16	0.192976519392111	0.345623423818538	NA	0.138888888888889	0.138888888888889
YHR089C	YHR089C	NA	NA	YHR089C	POP1-WT	-0.890424898822094	0.290965184684879	-3.06024550595784	16	0.00747684508759772	0.0385218303711174	NA	0.277777777777778	0.277777777777778
YHR089C	YHR089C	NA	NA	YHR089C	IRA2-WT	-0.00391342968645939	0.290965184684879	-0.0134498211210311	16	0.989435201846156	0.995555419589534	NA	0.194444444444444	0.194444444444444
YHR089C	YHR089C	NA	NA	YHR089C	SAP155-WT	-1.1488701399521	0.290965184684879	-3.94847975092399	16	0.00115015792581308	0.00504524810651581	NA	0.333333333333333	0.333333333333333
YHR089C	YHR089C	NA	NA	YHR089C	SIT4-WT	-0.365492272135918	0.290965184684879	-1.25613747408218	16	0.227098768062414	0.409850938608819	NA	0.222222222222222	0.222222222222222
YHR094C	YHR094C	NA	NA	YHR094C	RAS21-WT	-0.716830630558375	0.665711509153967	-1.07678870006224	15	0.298588660422871	0.498375225901828	NA	0.680555555555556	0.430555555555556
YHR094C	YHR094C	NA	NA	YHR094C	SAP155-WT	-1.64287909090797	0.665711509153967	-2.46785442089751	15	0.026108564933478	0.0606773090809773	NA	0.722222222222222	0.472222222222222
YHR094C	YHR094C	NA	NA	YHR094C	IRA2-WT	-0.0237981211537365	0.665711509153968	-0.0357483997595007	15	0.971954376264514	0.985279882877198	NA	0.625	0.375
YHR094C	YHR094C	NA	NA	YHR094C	RAS22-WT	-1.64444066508072	0.744288093936122	-2.20941417507325	15	0.0431134762677425	0.11922680496509	NA	0.777777777777778	0.402777777777778
YHR094C	YHR094C	NA	NA	YHR094C	POP1-WT	-0.468118280197794	0.665711509153968	-0.703184898805056	15	0.492711300134652	0.659157075543239	NA	0.652777777777778	0.402777777777778
YHR094C	YHR094C	NA	NA	YHR094C	SSY5-WT	1.11057008385301	0.665711509153968	1.6682452812997	15	0.116001317194282	0.260377057299395	NA	0.569444444444444	0.319444444444444
YHR094C	YHR094C	NA	NA	YHR094C	SIT4-WT	-0.60160457372727	0.665711509153968	-0.903701626687859	15	0.380438242513429	0.577611996883482	NA	0.680555555555556	0.430555555555556
YHR097C	YHR097C	NA	NA	YHR097C	RAS22-WT	-0.181273881043675	0.703039506662282	-0.257843093205789	8	0.803036830444185	0.879766789374061	NA	0.604166666666667	0.479166666666667
YHR097C	YHR097C	NA	NA	YHR097C	IRA2-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.770833333333333	0.208333333333333
YHR097C	YHR097C	NA	NA	YHR097C	SSY5-WT	-1.31821646635258	0.994248005205889	-1.32584270669933	8	0.221497430437998	0.397739270772118	NA	0.75	0.333333333333333
YHR097C	YHR097C	NA	NA	YHR097C	POP1-WT	-2.4824052832762	0.703039506662282	-3.53096128987339	8	0.00772114690453307	0.0391089457262195	NA	0.708333333333333	0.583333333333333
YHR097C	YHR097C	NA	NA	YHR097C	SIT4-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.770833333333333	0.208333333333333
YHR097C	YHR097C	NA	NA	YHR097C	RAS21-WT	-1.77785322551874	0.786022063882389	-2.26183628578747	8	0.0535686285086121	0.164303290370737	NA	0.708333333333333	0.4375
YHR097C	YHR097C	NA	NA	YHR097C	SAP155-WT	-1.6253741738404	0.786022063882389	-2.06784802682537	8	0.0724710055270772	0.13900895680632	NA	0.708333333333333	0.4375
YHR098C	YHR098C	NA	NA	YHR098C	RAS22-WT	-1.23049644220441	0.407322616683895	-3.0209381748113	16	0.0081169400893093	0.0344284401423237	NA	0.601851851851852	0.490740740740741
YHR098C	YHR098C	NA	NA	YHR098C	SSY5-WT	-0.772540914658016	0.407322616683895	-1.89663152256912	16	0.0760798521349098	0.194365722547323	NA	0.583333333333333	0.472222222222222
YHR098C	YHR098C	NA	NA	YHR098C	RAS21-WT	-0.763375049027403	0.407322616683895	-1.87412880542262	16	0.0792920773650412	0.215331565774036	NA	0.564814814814815	0.453703703703704
YHR098C	YHR098C	NA	NA	YHR098C	IRA2-WT	-0.179951603855092	0.407322616683896	-0.441791338080165	16	0.66455300773449	0.80166039064201	NA	0.527777777777778	0.416666666666667
YHR098C	YHR098C	NA	NA	YHR098C	POP1-WT	-1.63055161137732	0.407322616683895	-4.00309618123346	16	0.0010253290525597	0.0100393439122676	NA	0.648148148148148	0.537037037037037
YHR098C	YHR098C	NA	NA	YHR098C	SAP155-WT	-1.35771834740318	0.407322616683895	-3.33327512834094	16	0.00421326187319826	0.0146313993498853	NA	0.62962962962963	0.518518518518518
YHR098C	YHR098C	NA	NA	YHR098C	SIT4-WT	-0.583339538328469	0.407322616683895	-1.43213147130785	16	0.171352899563455	0.341113101476574	NA	0.527777777777778	0.416666666666667
YHR099W	YHR099W	NA	NA	YHR099W	RAS21-WT	0.643216019391049	1.15326596359161	0.557734329892025	5	0.6010733627972	0.760653041484417	NA	0.854166666666667	0.270833333333333
YHR099W	YHR099W	NA	NA	YHR099W	RAS22-WT	-0.463844885520212	0.91173679822458	-0.508748672230247	5	0.63257556165646	0.758184837861275	NA	0.8125	0.333333333333333
YHR099W	YHR099W	NA	NA	YHR099W	IRA2-WT	-1.34832654173499	0.91173679822458	-1.4788550208356	5	0.199239106610011	0.378616370816531	NA	0.833333333333333	0.354166666666667
YHR099W	YHR099W	NA	NA	YHR099W	SSY5-WT	-1.69030120965095	1.15326596359161	-1.46566469748821	5	0.202638653374896	0.377562016803448	NA	0.854166666666667	0.270833333333333
YHR099W	YHR099W	NA	NA	YHR099W	SAP155-WT	0.0211780251152547	1.15326596359161	0.01836352219162	5	0.986059108468585	0.99193987263218	NA	0.833333333333333	0.25
YHR099W	YHR099W	NA	NA	YHR099W	POP1-WT	-1.09249441185183	0.91173679822458	-1.19825635422332	5	0.284511208197089	0.464290928337376	NA	0.833333333333333	0.354166666666667
YHR099W	YHR099W	NA	NA	YHR099W	SIT4-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.875	0.1875
YHR100C	YHR100C	NA	NA	YHR100C	RAS21-WT	-0.52363065471233	0.554799498766625	-0.943819624704805	8	0.372888670466554	0.57276883428682	NA	0.722222222222222	0.388888888888889
YHR100C	YHR100C	NA	NA	YHR100C	IRA2-WT	-0.74047304438322	0.679487840765048	-1.08975172175194	8	0.307556185687431	0.502300597775992	NA	0.777777777777778	0.277777777777778
YHR100C	YHR100C	NA	NA	YHR100C	SSY5-WT	-1.00973217435764	0.506460333945066	-1.99370435684932	8	0.0813052507070331	0.203752917434493	NA	0.666666666666667	0.5
YHR100C	YHR100C	NA	NA	YHR100C	RAS22-WT	-0.773459473269135	0.554799498766625	-1.39412431876491	8	0.200780800068868	0.355042668290794	NA	0.722222222222222	0.388888888888889
YHR100C	YHR100C	NA	NA	YHR100C	POP1-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.833333333333333	0.166666666666667
YHR100C	YHR100C	NA	NA	YHR100C	SAP155-WT	-0.906269798698459	0.554799498766625	-1.63350868325077	8	0.141004069036876	0.236429676262008	NA	0.722222222222222	0.388888888888889
YHR100C	YHR100C	NA	NA	YHR100C	SIT4-WT	0.950979047776004	0.506460333945066	1.87769699626497	8	0.0972493655667437	0.232129230125766	NA	0.5	0.333333333333333
YHR103W	YHR103W	NA	NA	YHR103W	IRA2-WT	-0.589233882934295	0.301068587728661	-1.95714168448999	11	0.0761848108635923	0.20427575660128	NA	0.875	0.125
YHR103W	YHR103W	NA	NA	YHR103W	RAS21-WT	-1.02105457541283	0.245821472505191	-4.15364274327691	11	0.00160652439930953	0.0159509458144883	NA	0.833333333333333	0.166666666666667
YHR103W	YHR103W	NA	NA	YHR103W	RAS22-WT	-0.817212654014417	0.224403276017049	-3.64171445497227	11	0.00387644639939455	0.020152705815486	NA	0.791666666666667	0.208333333333333
YHR103W	YHR103W	NA	NA	YHR103W	SIT4-WT	-0.907541879779918	0.245821472505191	-3.69187390560747	11	0.00355153787651319	0.0209181635091857	NA	0.833333333333333	0.166666666666667
YHR103W	YHR103W	NA	NA	YHR103W	SSY5-WT	-1.00595549269732	0.224403276017049	-4.48280217005787	11	0.000927108093904838	0.00751318767008596	NA	0.791666666666667	0.208333333333333
YHR103W	YHR103W	NA	NA	YHR103W	SAP155-WT	-0.672382794491429	0.224403276017049	-2.99631452100702	11	0.0121596746935466	0.0329114599488266	NA	0.791666666666667	0.208333333333333
YHR103W	YHR103W	NA	NA	YHR103W	POP1-WT	-0.784552779500747	0.224403276017049	-3.49617346692007	11	0.00500388043228028	0.0288871189461272	NA	0.791666666666667	0.208333333333333
YHR104W	YHR104W	NA	NA	YHR104W	RAS21-WT	-0.582685836337213	0.152071232412889	-3.83166380052187	16	0.0014711192073662	0.0151452928233766	NA	0.477477477477477	0.288288288288288
YHR104W	YHR104W	NA	NA	YHR104W	IRA2-WT	-1.42686930302885	0.152071232412889	-9.38290089709245	16	6.61400108015187e-08	6.2069856290656e-06	NA	0.576576576576577	0.387387387387387
YHR104W	YHR104W	NA	NA	YHR104W	SIT4-WT	0.319229122384812	0.152071232412889	2.09920783385298	16	0.0520192093492109	0.150271286629478	NA	0.40990990990991	0.220720720720721
YHR104W	YHR104W	NA	NA	YHR104W	POP1-WT	-0.340206987992369	0.152071232412889	-2.23715546059805	16	0.0398601310202635	0.121336775823005	NA	0.468468468468468	0.279279279279279
YHR104W	YHR104W	NA	NA	YHR104W	SAP155-WT	-0.154416029526062	0.152071232412889	-1.01541907089177	16	0.325016019865131	0.447869851775382	NA	0.445945945945946	0.256756756756757
YHR104W	YHR104W	NA	NA	YHR104W	RAS22-WT	0.96911726125503	0.152071232412889	6.37278495004091	16	9.24293479886984e-06	0.000204864123549674	NA	0.369369369369369	0.18018018018018
YHR104W	YHR104W	NA	NA	YHR104W	SSY5-WT	-0.696394341846213	0.152071232412889	-4.57939566081396	16	0.000308585366419756	0.00343646127472506	NA	0.513513513513513	0.324324324324324
YHR106W	YHR106W	NA	NA	YHR106W	RAS21-WT	-0.746218682838257	0.518731513257088	-1.43854511200368	13	0.173917401030373	0.355944148583034	NA	0.5	0.333333333333333
YHR106W	YHR106W	NA	NA	YHR106W	RAS22-WT	-1.27336755200132	0.518731513257088	-2.45477191853241	13	0.0289521588639161	0.0881198435239919	NA	0.416666666666667	0.25
YHR106W	YHR106W	NA	NA	YHR106W	SSY5-WT	-0.796087289687387	0.695951355428509	-1.14388352501623	13	0.273298482494897	0.450629056251331	NA	0.666666666666667	0.166666666666667
YHR106W	YHR106W	NA	NA	YHR106W	IRA2-WT	-0.805801950430773	0.518731513257088	-1.55340851642343	13	0.144324180106563	0.307650404301222	NA	0.5	0.333333333333333
YHR106W	YHR106W	NA	NA	YHR106W	SIT4-WT	-0.385173393840178	0.518731513257088	-0.742529389474904	13	0.470971530009154	0.662216060332308	NA	0.333333333333333	0.166666666666667
YHR106W	YHR106W	NA	NA	YHR106W	POP1-WT	-0.707046813689877	0.518731513257088	-1.36303038396562	13	0.196016169695663	0.367368495165892	NA	0.5	0.333333333333333
YHR106W	YHR106W	NA	NA	YHR106W	SAP155-WT	-0.929773816369087	0.518731513257088	-1.79239894359047	13	0.0963594047896441	0.175774099152128	NA	0.5	0.333333333333333
YHR107C	YHR107C	NA	NA	YHR107C	SSY5-WT	0.056567431430441	0.18832274903545	0.300374924007682	16	0.767758885154726	0.859339092980357	NA	0.475308641975309	0.401234567901235
YHR107C	YHR107C	NA	NA	YHR107C	RAS22-WT	-0.371592921235347	0.18832274903545	-1.97317065059091	16	0.0660075151630792	0.161860225170402	NA	0.487654320987654	0.41358024691358
YHR107C	YHR107C	NA	NA	YHR107C	SAP155-WT	-1.00632194488161	0.18832274903545	-5.34360267166757	16	6.58985375723287e-05	0.000545468374357255	NA	0.592592592592593	0.518518518518518
