geneSys	gene	log2FC_IRA2	log2FC_RAS21	log2FC_RAS22	log2FC_POP1	log2FC_SIT4	log2FC_SSY5	adj.p_IRA2	adj.p_RAS21	adj.p_RAS22	adj.p_POP1	adj.p_SIT4	adj.p_SSY5	log2FC.i_IRA2	log2FC.i_RAS21	log2FC.i_RAS22	log2FC.i_POP1	log2FC.i_SIT4	log2FC.i_SSY5	adj.p.i_IRA2	adj.p.i_RAS21	adj.p.i_RAS22	adj.p.i_POP1	adj.p.i_SIT4	adj.p.i_SSY5
YKL184W	SPE1	0.0706277520395038	-0.459575153359957	-1.00188250803095	-1.28816260166017	-1.20315811610509	-Inf	0.963524352453079	0.707135824928108	0.393260076490742	0.280950064685937	0.32296847895566	NA	0.0706277520395038	-0.459575153359957	-1.00188250803095	-1.28816260166017	-1.20315811610509	-10.9046207507645	0.963524352453079	0.707135824928108	0.393260076490742	0.280950064685937	0.32296847895566	0.0444438
YKL186C	MTR2	-0.237412377899113	-0.0646464325003822	-0.535710516534618	-0.489791811326837	0.273977642222603	0.0431793633789941	0.742405349033725	0.939700467498061	0.386065537443242	0.390478203137551	0.669840888238698	0.944276473487163	-0.237412377899113	-0.0646464325003822	-0.535710516534618	-0.489791811326837	0.273977642222603	0.0431793633789941	0.742405349033725	0.939700467498061	0.386065537443242	0.390478203137551	0.669840888238698	0.944276473487163
YKL190W	CNB1	-1.04077044077588	-0.835293791469778	-0.761943594243661	-0.663238651085978	-0.517656559362398	0.360249295371318	0.176825301531495	0.2905030727709	0.301450996848174	0.390895552786186	0.529924808619716	0.651862483142134	-1.04077044077588	-0.835293791469778	-0.761943594243661	-0.663238651085978	-0.517656559362398	0.360249295371318	0.176825301531495	0.2905030727709	0.301450996848174	0.390895552786186	0.529924808619716	0.651862483142134
YKL191W	DPH2	1.05274429026964	-0.163664988869354	-0.0639143650199123	0.0329435976559211	0.821374158266466	1.57576985319829	0.109905017114886	0.858453127780046	0.935562236475187	0.971984808219779	0.205702365166025	0.0172047180201986	1.05274429026964	-0.163664988869354	-0.0639143650199123	0.0329435976559211	0.821374158266466	1.57576985319829	0.109905017114886	0.858453127780046	0.935562236475187	0.971984808219779	0.205702365166025	0.0172047180201986
YKL192C	ACP1	-0.116533405988283	0.332662897272931	1.24836488241217	0.874900092820129	1.50109667647994	0.294687564585909	0.893519170299989	0.687451089766732	0.0668014746896055	0.210462101150032	0.0332629189811903	0.695277111078566	-0.116533405988283	0.332662897272931	1.24836488241217	0.874900092820129	1.50109667647994	0.294687564585909	0.893519170299989	0.687451089766732	0.0668014746896055	0.210462101150032	0.0332629189811903	0.695277111078566
YKL193C	SDS22	-0.70124788144387	0.0323990615344795	0.62783064816204	-0.214838931362559	0.060817303280324	-0.699498540116984	0.00352491401605716	0.916993541564854	0.00584162743084849	0.343436841495855	0.829363422840948	0.00334915232019862	-0.70124788144387	0.0323990615344795	0.62783064816204	-0.214838931362559	0.060817303280324	-0.699498540116984	0.00352491401605716	0.916993541564854	0.00584162743084849	0.343436841495855	0.829363422840948	0.00334915232019862
YKL195W	MIA40	-2.06634142074436	-1.43098135778087	0.451922428240626	-0.694623000848099	0.544544684434287	-1.11117584814158	0.0193978489030119	0.0263404829105563	0.454538898430628	0.246310565114219	0.378976914585868	0.0617668285020573	-2.06634142074436	-1.43098135778087	0.451922428240626	-0.694623000848099	0.544544684434287	-1.11117584814158	0.0193978489030119	0.0263404829105563	0.454538898430628	0.246310565114219	0.378976914585868	0.0617668285020573
YKL196C	YKT6	-0.0546274211331012	-0.0221699610516655	-0.480104475569045	-0.225546708970846	-0.0481870259543758	0.673090559657199	0.905944657459	0.96473599915283	0.17394239074017	0.56003631110511	0.922606656815714	0.062995076680841	-0.0546274211331012	-0.0221699610516655	-0.480104475569045	-0.225546708970846	-0.0481870259543758	0.673090559657199	0.905944657459	0.96473599915283	0.17394239074017	0.56003631110511	0.922606656815714	0.062995076680841
YKL203C	TOR2	0.533160849238304	-0.0571204445056083	-1.53218893236783	-1.23229211992674	-1.21936765850857	0.401028700666455	0.53462239124104	0.958094066277018	0.0452383070481762	0.114173670455592	0.120820487738975	0.628106316696634	0.533160849238304	-0.0571204445056083	-1.53218893236783	-1.23229211992674	-1.21936765850857	0.401028700666455	0.53462239124104	0.958094066277018	0.0452383070481762	0.114173670455592	0.120820487738975	0.628106316696634
YKL204W	EAP1	-1.49534613440593	-0.557008147452253	-0.511418503539305	-0.647059736749262	-0.393871738114564	-0.0762093774439458	1.45460216099623e-4	0.08883021256167	0.0947295092162864	0.0430544546075039	0.21715959360994	0.835662150453431	-1.49534613440593	-0.557008147452253	-0.511418503539305	-0.647059736749262	-0.393871738114564	-0.0762093774439458	1.45460216099623e-4	0.08883021256167	0.0947295092162864	0.0430544546075039	0.21715959360994	0.835662150453431
YKL205W	LOS1	0.126457689740864	0.165313291134922	-0.486940571267283	0.351528051765932	-0.0691860653853241	1.15053009749327	0.923793586078038	0.906946815184947	0.661062563525686	0.766853191520656	0.943502774283258	0.317706567345309	0.126457689740864	0.165313291134922	-0.486940571267283	0.351528051765932	-0.0691860653853241	1.15053009749327	0.923793586078038	0.906946815184947	0.661062563525686	0.766853191520656	0.943502774283258	0.317706567345309
YKL206C	ADD66	-0.191790952188807	-Inf	-Inf	-0.0911127042405688	-Inf	-0.10157454650723	0.713257538853256	NA	NA	0.857371193955915	NA	0.832879474697823	-0.191790952188807	-10.1443808706247	-10.7901875372914	-0.0911127042405688	-8.8060808706247	-0.10157454650723	0.713257538853256	0.0330788	0.01365	0.857371193955915	0.033604	0.832879474697823
YKL210W	UBA1	-0.563712974664919	-0.406529405778548	-0.47494399158253	-0.444536888107412	0.339305565162339	-0.0181014022531253	0.0112898558457719	0.0662284653445039	0.0236782093106544	0.0385218303711174	0.108655056037954	0.939232723189025	-0.563712974664919	-0.406529405778548	-0.47494399158253	-0.444536888107412	0.339305565162339	-0.0181014022531253	0.0112898558457719	0.0662284653445039	0.0236782093106544	0.0385218303711174	0.108655056037954	0.939232723189025
