Protein	IRA2_IRA2-1	IRA2_IRA2-2	IRA2_IRA2-3	POP1_POP1-1	POP1_POP1-2	POP1_POP1-3	RAS21_RAS21-1	RAS21_RAS21-2	RAS21_RAS21-3	RAS22_RAS22-1	RAS22_RAS22-2	RAS22_RAS22-3	SAP155_SAP155-1	SAP155_SAP155-2	SAP155_SAP155-3	SIT4_SIT4-1	SIT4_SIT4-2	SIT4_SIT4-3	SSY5_SSY5-1	SSY5_SSY5-2	SSY5_SSY5-3	WT_WT-1	WT_WT-2	WT_WT-3
YKL210W	26.6692071087303	26.4118192858029	26.5344203544553	26.4399764256866	26.7675024850602	26.7654960979143	26.8170686702334	26.4898280538974	26.7801007315169	26.5826319707156	26.6304502121454	26.6686715153747	26.218533424366	26.1482325517909	26.4843759353902	27.5232928336652	27.3829719704381	27.418237564367	27.1716384929545	26.9750972448741	27.1055457283953	26.7033736100303	27.3319553747749	27.2712566881781
YKL211C	24.6179533419418	25.2316887036411	25.131490028688	26.5216327053977	26.9140384219124	26.6333548521596	25.6147208450805	25.6880203532052	25.7593572748973	24.880327081518	25.4149100685411	24.8630226557654	25.9678434246479	25.4914325607548	25.6003022170728	25.3787618085425	25.5034033082371	25.7880297042252	26.8627919036036	26.8957161852668	27.1990072345717	25.2831266444735	26.4165986736324	25.6566312181133
YKL212W	24.9824442251067	24.7790327716797	24.8850979574232	24.481868525771	24.6018209501102	24.4238900703587	25.4040116588701	24.8906818415946	25.2965011484763	24.6464588884518	24.6383666139447	24.8482232206474	24.3785496469598	24.3169547222591	24.2230355003471	25.3223341573783	25.0380595858806	25.3457181398634	25.2460607848651	25.9692126761754	25.6047936296152	24.7761082154007	25.7204408841287	25.3400287918556
YKL213C	24.300513324897	24.3707764430313	24.290698040453	24.2747280994481	24.5302874289538	24.4424939523828	24.5610206580691	24.7063488140438	24.9625593128066	24.7884633834434	25.052765532312	24.9363071448841	23.8695297973887	24.1439406660473	22.8574599228033	25.2018695518038	25.2695195500112	25.0994016517068	24.6075275364532	23.8186295299809	24.8438819939415	24.7035888808534	25.8915728128832	25.511519949802
YKL214C	24.1914799067486	NA	24.945582129522	25.3434224472462	25.1586805484054	23.9781162029356	24.7056051920383	NA	24.43739934209	24.493986133909	23.8783695153185	23.5585158397833	24.323338291593	24.7625277215819	24.089079049112	25.4860911929212	24.5357274051751	25.1803665312363	24.0385389196358	25.7802688989037	25.6990684660779	25.2581761256755	25.2556241188237	25.7960930112384
YKL215C	22.6512976965514	22.7879122013026	23.0393287467128	23.1217173135568	23.360020755787	23.6836939861581	22.7481352289244	23.4947052833867	23.6716820114865	23.4241850617509	23.5279790355176	23.7932694760738	22.3090115802252	NA	22.3897559940785	23.1618552500478	23.2034049095398	23.33080784807	24.2503801181797	23.7048129321556	23.7054378767934	22.6416883493102	24.1665066529056	23.6686617213259
YKL216W	28.9257681028242	28.6190267136152	29.0542654625644	27.3807169759666	27.7633115390148	27.3677659746503	27.5706469648245	27.6301981205053	27.5871700537142	27.0573129665142	27.000654326165	27.0439541425331	27.2919935642889	27.2536001467454	27.0633892968369	26.9998570501794	26.9490777393239	27.3297981709739	26.3310160082338	26.4182908953783	26.378351286563	28.7553697984489	29.2182499781756	28.9463769086389
YKL218C	NA	22.8512766680869	NA	24.9895733506557	25.1222638692392	25.5037043726243	24.2793756160488	23.2313040143092	24.3997755167335	22.8877241098291	23.3290528248783	NA	24.6953319640344	24.9298709172378	23.4400217243681	NA	23.0966886857098	23.4599128394107	25.7803753288931	25.4440830962059	25.1785945585984	NA	23.1083925698037	NA
YKR001C	25.3829804668636	25.515460632028	25.5429412882428	25.4116703677717	25.7205107402082	25.5891440358882	25.675417838505	25.628564542904	25.6243849741017	25.2534647453611	25.1688916455092	25.4211414843848	24.8918421353038	25.3242732811738	25.1834647623349	26.0382765405507	26.0395495705262	25.773444518205	25.9852805599042	25.9875169073194	26.067860363995	25.4618667612921	26.1245608344507	26.1369196697698
YKR002W	NA	NA	NA	NA	23.4275555527286	NA	23.7312813569671	23.3628439782348	24.6729243088718	NA	23.9970590293319	NA	23.6845529879321	23.8390291398704	NA	23.7117578477175	NA	NA	24.3957939481289	23.9272956012547	23.9719729864279	23.5180233637191	NA	24.660697385426
YKR003W	22.3227479778325	23.047075040132	23.8291903335446	23.4701095251744	22.1058667286195	23.8367406046742	24.0586874281772	22.8798951802095	23.4801972170278	22.0119324728293	23.9087903760482	23.3365131220203	23.1402174308976	23.1376384050692	22.7917600235706	23.055254520269	23.0249290752433	23.4709864508672	23.964408599584	24.095159632488	23.861032484416	23.4770232400492	24.5944400513401	24.087071374613
YKR006C	23.3564163711466	24.0351670316613	23.3542213354668	23.1380861304127	23.2591450605023	23.1867511699303	23.6647225610749	24.0871600957949	25.1527863301101	24.3024069186375	24.8124904660892	24.3411075084063	23.2961721395095	23.5667471771533	23.5778905391604	25.1789640271503	25.8484328540849	25.2111001964082	24.0440372672041	23.613722043587	23.0665251053097	24.7293117724845	25.8302755437397	24.7733158888945
YKR007W	25.659622151505	NA	NA	25.2783225694018	NA	NA	NA	NA	26.7315878435624	NA	NA	25.7445200907426	27.1012385274786	26.8349497740941	NA	NA	NA	27.2399354209914	NA	NA	NA	26.0027703166831	26.7851259903283	26.0825079478615
YKR008W	23.0831823628624	23.9162963861329	23.5443258926526	23.4847825390583	23.1180290602163	22.1623600701997	22.9962395096534	22.0301771326878	23.3140751468749	NA	22.0910108788674	21.9190536470408	22.0103009000219	22.8176906098543	22.3218901768633	NA	21.9638236311877	22.9184418255086	22.4674297121209	23.6618220988169	24.081480401718	22.8331380601313	23.2844636572754	22.8461763499218
YKR013W	NA	NA	NA	NA	NA	NA	NA	24.890502933493	NA	26.2366380719999	26.7226907374461	26.769689603877	25.4315797847252	NA	25.6468468870095	NA	NA	NA	NA	NA	NA	NA	NA	NA
YKR014C	24.6453186546085	25.3209685811108	26.0266734083421	25.8591685252472	26.2341551555804	25.9076374855752	26.7109203576768	26.2358041127345	26.5332713624126	26.0276253338576	25.7194437197188	25.7937410247815	25.6437529850107	25.6977543298475	25.2146746481079	25.4837679781786	25.8439200865852	25.5688204778366	26.4347251290926	26.5373604079408	26.082202308586	25.7761909262606	26.9560607745455	26.8014291329981
YKR016W	24.2985918262882	23.2668845463378	23.7338991770709	24.2880333925028	24.1057916392726	24.4914247223409	24.4689276855204	23.9666860328939	23.5561006389842	25.0758756882372	25.4078455760278	24.4028860320497	25.113481767791	24.8303301975805	25.0061217242039	25.9287371095446	25.4451787025655	25.99323197725	23.9275503756806	24.5807897881408	24.1436578177802	24.5981335433	25.5816900256224	24.8805795309029
YKR018C	23.4078913452864	23.7347051977752	24.0752947743392	23.3946424630949	24.0219723268444	24.2061621520371	24.7004697022036	24.0976455027257	24.3959122317533	24.4016754805705	24.2915609853232	23.7771527808026	24.0522177118586	23.5097067544224	24.5812503530802	25.3210776596807	25.1158928463311	25.1498254262605	24.6539632239975	24.9385195162119	25.223344696107	23.0975480631074	24.8105626225074	24.6358030877557
YKR020W	NA	24.0048518217069	NA	NA	24.6440838251862	23.5889291725295	22.8975994683717	23.2956080876378	NA	23.4892753283095	23.714571072467	NA	23.4168631664734	23.3704671460879	NA	23.7179578954097	23.3742233926045	23.8121486672871	NA	23.2937875271827	22.7695634891448	23.1670473699134	NA	23.4429142915589
YKR023W	NA	23.6749214928288	23.4968311159924	23.8521869229847	23.7812074617272	NA	23.8060539534184	23.8420334790251	24.4002068115815	NA	23.2388139344268	23.4803499948573	NA	23.5351832487843	23.6748440825355	23.1202505672665	NA	24.5831186792063	NA	NA	NA	NA	NA	24.4420916148236
YKR024C	23.7738063166049	NA	22.9278689267476	NA	23.3700203616841	22.5323395663838	23.5458850697051	22.9357476195778	23.9553487324997	NA	22.9080665619833	22.7347059519488	22.918966638619	NA	23.0108113831505	23.0409732144349	NA	NA	23.6659984671926	24.2360786465058	24.8295324179139	23.1436456886553	23.5129709899329	22.4319778394775
YKR025W	25.6598592167835	25.4253412730709	24.8598178202118	25.2391940027765	25.8587764300856	25.1481949182874	24.202208203908	25.4445258539377	24.9133119370216	24.4122877057139	24.0717418944036	25.8350024962984	25.3181216910344	25.5462141401857	24.588123026357	24.850543630855	25.0729166851801	24.6834712918198	25.6231493602554	25.9310291055636	25.8160601117144	24.4875826900915	26.8310538873292	26.2994711207221
YKR026C	24.5799099740262	24.7655684115946	24.6157689335032	24.052143172069	23.4181391256766	23.4800153948632	24.6659120420485	24.3178995036483	24.5531866842794	23.2631434854391	23.911420813626	23.2826973072413	24.2955916757866	23.2518870233668	23.6743949355725	24.4083367551377	24.235483477636	23.8664080109223	24.7181108005828	25.4375867659068	24.8385837490471	23.8549893057818	25.1798010665304	25.0152466428
YKR028W	NA	24.0582693113847	NA	25.4013695644364	24.4255156085953	24.8847824739574	NA	NA	24.2053245780771	NA	24.3197596140822	NA	NA	NA	NA	24.4538255940799	NA	NA	25.3005611426264	25.2460901680735	25.2179077240698	NA	24.897328939306	24.2760226351857
YKR029C	NA	NA	NA	NA	24.2631786508221	23.8327749234379	NA	NA	NA	24.0553480407887	23.5835237199781	24.052203162066	NA	NA	NA	23.4049241002209	NA	23.4542768711661	24.7248408705188	23.7910367333633	NA	NA	23.8612851567081	24.3235889834602
YKR035W-A	25.2902001742422	24.8644650655075	25.1866340142773	24.6465691816696	25.2934136905336	25.9320531940925	25.2819470479929	25.7030732951777	25.3638479056657	26.1474782505214	25.8046991101674	25.2412817288421	25.2558265365733	25.4880929425663	25.8111145992368	25.8057225223083	25.719550781453	25.4202171822149	26.4471673632126	26.0643960639763	26.2086607363506	24.9284474957991	26.3355801323698	25.9413371447545
YKR036C	NA	NA	NA	NA	25.9194893939045	NA	NA	NA	NA	NA	23.8681561817154	24.9049248504807	NA	NA	NA	22.5662207154615	NA	NA	NA	NA	NA	NA	NA	NA
YKR042W	23.4259601012396	23.8126313756399	23.2089899698497	23.9403018862811	23.5752448464343	23.7358174140679	23.4376800305534	23.5305018199772	23.2404102642759	23.476327474046	22.8562349315557	23.604790260813	24.7806160489765	23.7297828864874	24.3665694229128	24.8191809799824	24.115697172013	24.1880409105299	24.2887623439263	24.3906543438253	24.5229834136286	24.5692314667055	26.2794078204189	26.0796410112564
YKR043C	25.1601521723322	24.7987583815079	24.8258764420537	24.1309954341852	25.0231442386743	24.4447289221319	24.8836672552317	24.802606380015	25.177570957134	24.0779284354954	24.8401302684218	24.1069636367515	24.4386351511651	24.3579975695547	24.8063617763757	24.8563512071406	24.662744554548	24.2071429367653	25.6763296337185	26.3345718760493	25.8541804119025	24.5788921649969	25.418415620545	24.7912120781783
YKR046C	22.701653401426	21.9833880692909	22.6149846223157	23.9869481478079	23.2863194087299	24.4968687610026	24.7476360600649	24.3287586940166	24.6821900728061	25.5742183344713	25.6763462447478	25.4320594009664	25.1099785433883	25.1075918544103	25.148398751079	25.0703526780596	24.4475687351792	25.29900770291	23.6813903889343	24.2340219974852	24.5170028388907	21.5534401952473	23.0967764239465	22.963475939303
YKR048C	26.7310709895798	26.8522308081096	26.55156417601	26.2722054402704	26.4530636788641	26.3739339439811	26.4179183834801	26.8505625387919	26.5683665772478	26.6492864955832	26.4259272502279	26.3379754418499	26.3324648873632	26.1253100221572	26.1854883745576	26.9266969072742	26.6608659028005	27.2692082110386	27.146738744201	26.9284451123371	27.1821210417352	26.6390067297409	26.9387454946713	27.2192565042737
